trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method,hour,day_of_week,month,year,is_weekend,wait_time_mins,fare_per_km,surge_tier
162,18,333,7,10,8/22/2023 20:44,8/22/2023 20:54,8/22/2023 21:13,completed,16.7,19,24.67,1,24.67,cash,20,Tuesday,2023-08,2023,FALSE,10,1.477245509,No Surge
163,18,152,15,12,1/30/2022 7:08,1/30/2022 7:16,1/30/2022 7:27,completed,4.33,11,9.46,1.37,12.96,wallet,7,Sunday,2022-01,2022,TRUE,8,2.993071594,Low Surge
164,18,135,11,12,5/27/2023 9:23,5/27/2023 9:35,5/27/2023 10:26,completed,26.55,51,41.91,1,41.91,cash,9,Saturday,2023-05,2023,TRUE,12,1.578531073,No Surge
166,18,265,17,20,6/9/2024 8:25,6/9/2024 8:33,6/9/2024 8:41,completed,6.33,8,11.06,1,11.06,wallet,8,Sunday,2024-06,2024,TRUE,8,1.747235387,No Surge
167,18,135,13,14,9/10/2022 15:50,9/10/2022 15:54,9/10/2022 16:54,completed,21.61,60,38.27,1,38.27,wallet,15,Saturday,2022-09,2022,TRUE,4,1.77093938,No Surge
168,18,77,8,5,1/1/2023 1:52,1/1/2023 1:59,1/1/2023 2:13,completed,10.17,14,16.49,1,16.49,cash,1,Sunday,2023-01,2023,TRUE,7,1.621435595,No Surge
169,18,297,24,30,7/20/2023 15:50,7/20/2023 15:52,7/20/2023 16:47,completed,20.71,55,36.28,1,36.28,cash,15,Thursday,2023-07,2023,FALSE,2,1.751810719,No Surge
170,18,208,17,13,12/21/2023 6:08,12/21/2023 6:17,12/21/2023 6:25,completed,6.04,8,10.74,1,10.74,cash,6,Thursday,2023-12,2023,FALSE,9,1.778145695,No Surge
171,18,114,40,31,1/5/2023 15:47,1/5/2023 15:49,1/5/2023 16:36,completed,52.79,47,69.97,1,69.97,wallet,15,Thursday,2023-01,2023,FALSE,2,1.325440424,No Surge
173,19,397,14,16,5/26/2023 6:30,5/26/2023 6:36,5/26/2023 7:24,completed,23.49,48,37.94,1,37.94,cash,6,Friday,2023-05,2023,FALSE,6,1.615155385,No Surge
174,20,292,26,30,9/24/2023 21:18,9/24/2023 21:27,9/24/2023 21:50,completed,15.91,23,24.6,1,24.6,cash,21,Sunday,2023-09,2023,TRUE,9,1.54619736,No Surge
176,20,133,32,37,1/1/2022 20:57,1/1/2022 21:07,1/1/2022 21:54,completed,21.21,47,35.23,1,35.23,card,20,Saturday,2022-01,2022,TRUE,10,1.661008958,No Surge
177,20,317,22,26,9/18/2022 19:16,9/18/2022 19:20,9/18/2022 19:42,completed,8.78,22,16.56,1,16.56,cash,19,Sunday,2022-09,2022,TRUE,4,1.886104784,No Surge
178,20,24,39,34,2/27/2023 23:52,2/28/2023 0:01,2/28/2023 0:07,completed,5.66,6,9.93,1,9.93,wallet,23,Monday,2023-02,2023,FALSE,9,1.754416961,No Surge
179,20,238,4,1,2/10/2024 6:19,2/10/2024 6:25,2/10/2024 6:41,completed,7.44,16,13.88,1,13.88,wallet,6,Saturday,2024-02,2024,TRUE,6,1.865591398,No Surge
180,20,244,18,20,7/16/2022 17:41,7/16/2022 17:50,7/16/2022 18:09,completed,14.91,19,22.7,1,22.7,card,17,Saturday,2022-07,2022,TRUE,9,1.522468142,No Surge
181,20,87,28,29,3/17/2024 7:32,3/17/2024 7:44,3/17/2024 8:24,completed,29.35,40,42.79,1,42.79,wallet,7,Sunday,2024-03,2024,TRUE,12,1.457921635,No Surge
182,20,342,19,17,3/7/2024 4:29,3/7/2024 4:41,3/7/2024 4:44,completed,1.4,3,4.64,1,4.64,cash,4,Thursday,2024-03,2024,FALSE,12,3.314285714,No Surge
183,20,164,4,1,6/2/2024 2:12,6/2/2024 2:14,6/2/2024 2:32,completed,8.68,18,15.65,1,15.65,wallet,2,Sunday,2024-06,2024,TRUE,2,1.802995392,No Surge
184,20,337,35,36,12/20/2023 13:17,12/20/2023 13:29,12/20/2023 13:44,completed,10.24,15,16.76,1,16.76,card,13,Wednesday,2023-12,2023,FALSE,12,1.63671875,No Surge
185,20,185,20,13,10/24/2023 20:02,10/24/2023 20:06,10/24/2023 20:11,completed,2.85,5,6.63,1,6.63,cash,20,Tuesday,2023-10,2023,FALSE,4,2.326315789,No Surge
186,21,329,10,2,8/31/2023 9:30,8/31/2023 9:32,8/31/2023 10:13,completed,24.37,41,37.51,1,37.51,wallet,9,Thursday,2023-08,2023,FALSE,2,1.539187526,No Surge
187,21,86,20,19,5/27/2023 16:32,5/27/2023 16:44,5/27/2023 16:51,completed,8.56,7,13.32,1,13.32,wallet,16,Saturday,2023-05,2023,TRUE,12,1.556074766,No Surge
188,21,385,6,9,5/4/2023 3:11,5/4/2023 3:20,5/4/2023 3:33,completed,4.21,13,9.73,1,9.73,wallet,3,Thursday,2023-05,2023,FALSE,9,2.311163895,No Surge
189,21,29,18,19,4/26/2023 16:23,4/26/2023 16:28,4/26/2023 16:55,completed,17.1,27,26.71,1,26.71,card,16,Wednesday,2023-04,2023,FALSE,5,1.561988304,No Surge
192,21,169,40,36,7/21/2022 18:52,7/21/2022 19:02,7/21/2022 19:41,completed,31.75,39,45.23,1.84,83.22,card,18,Thursday,2022-07,2022,FALSE,10,2.621102362,High Surge
193,21,370,17,16,10/31/2022 19:16,10/31/2022 19:20,10/31/2022 19:29,completed,3.64,9,8.3,2.71,22.49,cash,19,Monday,2022-10,2022,FALSE,4,6.178571429,High Surge
194,21,63,30,21,10/20/2022 15:06,10/20/2022 15:10,10/20/2022 15:50,completed,43.04,40,57.84,1,57.84,cash,15,Thursday,2022-10,2022,FALSE,4,1.343866171,No Surge
195,21,175,30,26,2/21/2022 20:29,2/21/2022 20:40,2/21/2022 21:09,completed,15.06,29,24.87,1,24.87,card,20,Monday,2022-02,2022,FALSE,11,1.651394422,No Surge
196,21,363,33,31,3/5/2022 14:53,3/5/2022 15:01,3/5/2022 15:42,completed,31.77,41,45.65,1,45.65,cash,14,Saturday,2022-03,2022,TRUE,8,1.436890148,No Surge
197,21,108,6,10,3/2/2023 18:59,3/2/2023 19:08,3/2/2023 19:50,completed,17.39,42,30.03,1.66,49.85,wallet,18,Thursday,2023-03,2023,FALSE,9,2.866589994,High Surge
199,21,361,19,14,2/11/2022 0:48,2/11/2022 0:55,2/11/2022 1:38,completed,19.16,43,32.18,2.13,68.54,card,0,Friday,2022-02,2022,FALSE,7,3.577244259,High Surge
200,21,271,5,6,7/29/2023 8:02,7/29/2023 8:09,7/29/2023 8:29,completed,9.65,20,17.12,1,17.12,card,8,Saturday,2023-07,2023,TRUE,7,1.774093264,No Surge
201,21,282,17,11,2/16/2024 7:00,2/16/2024 7:09,2/16/2024 8:08,completed,29.41,59,46.65,2.41,112.43,card,7,Friday,2024-02,2024,FALSE,9,3.822849371,High Surge
202,21,95,33,38,9/29/2023 19:45,9/29/2023 19:50,9/29/2023 20:12,completed,14.8,22,23.18,2.52,58.41,card,19,Friday,2023-09,2023,FALSE,5,3.946621622,High Surge
203,21,212,34,37,5/28/2024 13:47,5/28/2024 13:55,5/28/2024 14:29,completed,22.21,34,33.73,1,33.73,wallet,13,Tuesday,2024-05,2024,FALSE,8,1.518685277,No Surge
204,21,9,13,11,5/26/2024 12:09,5/26/2024 12:18,5/26/2024 13:04,completed,23.96,46,38.06,1,38.06,cash,12,Sunday,2024-05,2024,TRUE,9,1.588480801,No Surge
205,21,307,1,7,12/20/2023 1:04,12/20/2023 1:06,12/20/2023 1:19,completed,4.45,13,10,1,10,card,1,Wednesday,2023-12,2023,FALSE,2,2.247191011,No Surge
206,22,85,24,25,4/26/2023 12:58,4/26/2023 13:09,4/26/2023 13:42,completed,17.31,33,28.14,1,28.14,cash,12,Wednesday,2023-04,2023,FALSE,11,1.625649913,No Surge
207,22,73,32,39,10/28/2022 19:19,10/28/2022 19:31,10/28/2022 19:40,completed,7.18,9,12.2,2.38,29.04,card,19,Friday,2022-10,2022,FALSE,12,4.044568245,High Surge
208,22,294,33,40,8/11/2023 2:02,8/11/2023 2:14,8/11/2023 3:20,completed,25.54,66,43.79,1,43.79,card,2,Friday,2023-08,2023,FALSE,12,1.714565388,No Surge
209,22,69,17,11,3/28/2022 10:54,3/28/2022 11:04,3/28/2022 11:38,completed,25.8,34,37.68,1,37.68,cash,10,Monday,2022-03,2022,FALSE,10,1.460465116,No Surge
210,22,298,3,8,3/26/2022 2:31,3/26/2022 2:38,3/26/2022 3:38,completed,17.86,60,34.15,1,34.15,wallet,2,Saturday,2022-03,2022,TRUE,7,1.912094065,No Surge
211,22,353,23,29,8/14/2022 16:55,8/14/2022 16:57,8/14/2022 18:15,completed,30.82,78,52,1,52,card,16,Sunday,2022-08,2022,TRUE,2,1.687216093,No Surge
212,22,382,23,27,6/15/2024 5:11,6/15/2024 5:21,6/15/2024 6:03,completed,19.96,42,32.86,1,32.86,wallet,5,Saturday,2024-06,2024,TRUE,10,1.646292585,No Surge
213,22,132,5,8,9/27/2023 8:27,9/27/2023 8:29,9/27/2023 8:42,completed,9.8,13,15.88,2.47,39.22,cash,8,Wednesday,2023-09,2023,FALSE,2,4.002040816,High Surge
214,22,181,5,6,10/2/2022 18:42,10/2/2022 18:49,10/2/2022 19:06,completed,7.92,17,14.61,1,14.61,wallet,18,Sunday,2022-10,2022,TRUE,7,1.84469697,No Surge
215,22,361,15,11,11/17/2023 21:00,11/17/2023 21:02,11/17/2023 22:05,completed,30,63,48.1,1,48.1,cash,21,Friday,2023-11,2023,FALSE,2,1.603333333,No Surge
216,22,188,31,37,5/15/2022 5:37,5/15/2022 5:41,5/15/2022 6:38,completed,47.79,57,66.47,1,66.47,card,5,Sunday,2022-05,2022,TRUE,4,1.390876752,No Surge
217,23,223,3,7,3/22/2024 14:26,3/22/2024 14:28,3/22/2024 15:01,completed,22.96,33,34.36,1,34.36,cash,14,Friday,2024-03,2024,FALSE,2,1.496515679,No Surge
221,23,303,25,23,5/14/2024 17:12,5/14/2024 17:24,5/14/2024 17:30,completed,4.57,6,8.73,1.62,14.14,card,17,Tuesday,2024-05,2024,FALSE,12,3.094091904,High Surge
222,24,33,30,22,5/14/2024 6:51,5/14/2024 7:03,5/14/2024 7:58,completed,17.71,55,32.98,1.38,45.51,wallet,6,Tuesday,2024-05,2024,FALSE,12,2.569734613,Low Surge
224,25,23,34,37,5/1/2024 5:52,5/1/2024 6:03,5/1/2024 6:56,completed,18.73,53,33.7,1,33.7,card,5,Wednesday,2024-05,2024,FALSE,11,1.799252536,No Surge
225,26,260,5,7,5/10/2022 7:19,5/10/2022 7:31,5/10/2022 7:38,completed,8.28,7,13.01,1.55,20.17,card,7,Tuesday,2022-05,2022,FALSE,12,2.435990338,High Surge
226,26,21,38,31,6/14/2022 21:00,6/14/2022 21:09,6/14/2022 21:57,completed,41.11,48,57.32,1.17,67.06,card,21,Tuesday,2022-06,2022,FALSE,9,1.631233277,Low Surge
227,26,141,15,20,1/6/2024 15:25,1/6/2024 15:29,1/6/2024 15:35,completed,5.83,6,10.11,1,10.11,card,15,Saturday,2024-01,2024,TRUE,4,1.734133791,No Surge
228,26,32,13,20,1/2/2024 3:46,1/2/2024 3:53,1/2/2024 4:01,completed,3.82,8,8.3,1,8.3,wallet,3,Tuesday,2024-01,2024,FALSE,7,2.172774869,No Surge
229,26,265,16,14,10/18/2023 23:01,10/18/2023 23:08,10/19/2023 0:01,completed,22.83,53,38.21,1,38.21,card,23,Wednesday,2023-10,2023,FALSE,7,1.673674989,No Surge
231,26,87,25,21,7/24/2023 3:56,7/24/2023 3:59,7/24/2023 4:36,completed,24,37,36.3,1,36.3,wallet,3,Monday,2023-07,2023,FALSE,3,1.5125,No Surge
233,26,359,21,29,5/13/2023 11:03,5/13/2023 11:10,5/13/2023 11:40,completed,23.07,30,33.88,1,33.88,wallet,11,Saturday,2023-05,2023,TRUE,7,1.468573906,No Surge
234,26,266,26,29,4/9/2023 8:29,4/9/2023 8:40,4/9/2023 9:45,completed,42.74,65,62.51,1,62.51,card,8,Sunday,2023-04,2023,TRUE,11,1.462564343,No Surge
235,26,210,4,6,2/21/2024 20:58,2/21/2024 21:06,2/21/2024 21:15,completed,6.08,9,10.99,1,10.99,card,20,Wednesday,2024-02,2024,FALSE,8,1.807565789,No Surge
236,26,229,10,9,11/10/2023 10:27,11/10/2023 10:32,11/10/2023 10:52,completed,11.31,20,18.94,1,18.94,wallet,10,Friday,2023-11,2023,FALSE,5,1.674624226,No Surge
237,26,239,32,31,3/15/2024 19:21,3/15/2024 19:28,3/15/2024 19:57,completed,33.76,29,45.44,2.94,133.59,wallet,19,Friday,2024-03,2024,FALSE,7,3.957049763,High Surge
239,26,327,7,2,2/16/2024 20:20,2/16/2024 20:32,2/16/2024 21:26,completed,23.63,54,39.29,1,39.29,cash,20,Friday,2024-02,2024,FALSE,12,1.662716885,No Surge
240,27,278,39,31,3/3/2022 22:57,3/3/2022 23:01,3/3/2022 23:52,completed,31.63,51,47.49,1,47.49,cash,22,Thursday,2022-03,2022,FALSE,4,1.5014227,No Surge
241,28,268,23,21,6/5/2023 7:42,6/5/2023 7:49,6/5/2023 8:24,completed,17.97,35,29.27,2.73,79.91,cash,7,Monday,2023-06,2023,FALSE,7,4.446855871,High Surge
242,28,367,9,2,8/7/2022 21:22,8/7/2022 21:25,8/7/2022 22:08,completed,31.75,43,46.03,1,46.03,wallet,21,Sunday,2022-08,2022,TRUE,3,1.44976378,No Surge
243,28,289,15,18,4/19/2023 20:58,4/19/2023 21:06,4/19/2023 21:33,completed,12.12,27,21.23,1,21.23,cash,20,Wednesday,2023-04,2023,FALSE,8,1.751650165,No Surge
244,28,287,35,38,10/7/2022 23:45,10/7/2022 23:48,10/8/2022 0:42,completed,20.98,54,36.38,2.25,81.86,cash,23,Friday,2022-10,2022,FALSE,3,3.901811249,High Surge
245,28,140,23,30,10/9/2022 1:31,10/9/2022 1:39,10/9/2022 2:26,completed,38.92,47,54.71,1,54.71,wallet,1,Sunday,2022-10,2022,TRUE,8,1.405704008,No Surge
246,28,249,20,19,3/26/2024 3:35,3/26/2024 3:44,3/26/2024 4:04,completed,10.03,20,17.53,1,17.53,cash,3,Tuesday,2024-03,2024,FALSE,9,1.74775673,No Surge
247,28,301,32,34,3/8/2023 6:58,3/8/2023 7:00,3/8/2023 7:07,completed,5.7,7,10.17,1,10.17,wallet,6,Wednesday,2023-03,2023,FALSE,2,1.784210526,No Surge
248,28,394,27,21,5/25/2023 23:39,5/25/2023 23:50,5/26/2023 0:44,completed,24.62,54,40.38,1,40.38,wallet,23,Thursday,2023-05,2023,FALSE,11,1.640129976,No Surge
249,28,236,15,17,1/23/2023 2:41,1/23/2023 2:51,1/23/2023 3:07,completed,6.02,16,12.32,1,12.32,cash,2,Monday,2023-01,2023,FALSE,10,2.046511628,No Surge
250,28,197,14,17,6/27/2023 21:17,6/27/2023 21:25,6/27/2023 21:54,completed,16.19,29,26.11,1,26.11,cash,21,Tuesday,2023-06,2023,FALSE,8,1.612723904,No Surge
251,28,53,33,34,4/7/2022 11:20,4/7/2022 11:29,4/7/2022 11:41,completed,6.43,12,11.97,1,11.97,card,11,Thursday,2022-04,2022,FALSE,9,1.861586314,No Surge
253,28,382,23,28,4/15/2022 17:04,4/15/2022 17:14,4/15/2022 17:24,completed,6.92,10,12.11,1.95,23.61,cash,17,Friday,2022-04,2022,FALSE,10,3.411849711,High Surge
254,28,173,2,3,4/29/2022 20:02,4/29/2022 20:07,4/29/2022 20:32,completed,22.54,25,32.29,1,32.29,wallet,20,Friday,2022-04,2022,FALSE,5,1.43256433,No Surge
255,28,360,39,31,9/6/2023 18:07,9/6/2023 18:15,9/6/2023 18:59,completed,30.93,44,45.32,2.02,91.55,cash,18,Wednesday,2023-09,2023,FALSE,8,2.959909473,High Surge
257,29,339,19,13,6/10/2023 23:29,6/10/2023 23:33,6/10/2023 23:46,completed,3.6,13,9.06,2.56,23.19,wallet,23,Saturday,2023-06,2023,TRUE,4,6.441666667,High Surge
258,29,17,26,30,2/28/2023 7:52,2/28/2023 8:00,2/28/2023 8:30,completed,18.83,30,29.21,2.64,77.11,wallet,7,Tuesday,2023-02,2023,FALSE,8,4.095061073,High Surge
259,29,353,29,25,11/29/2023 12:12,11/29/2023 12:14,11/29/2023 13:23,completed,25.77,69,44.65,1,44.65,card,12,Wednesday,2023-11,2023,FALSE,2,1.732634847,No Surge
260,30,323,29,28,5/22/2022 15:05,5/22/2022 15:09,5/22/2022 16:08,completed,26.54,59,43.49,1,43.49,cash,15,Sunday,2022-05,2022,TRUE,4,1.638658628,No Surge
261,30,214,25,23,11/19/2023 10:06,11/19/2023 10:15,11/19/2023 10:32,completed,5.13,17,11.54,1,11.54,card,10,Sunday,2023-11,2023,TRUE,9,2.249512671,No Surge
262,30,193,9,8,8/12/2023 7:40,8/12/2023 7:42,8/12/2023 7:58,completed,4.98,16,11.18,1,11.18,wallet,7,Saturday,2023-08,2023,TRUE,2,2.24497992,No Surge
263,30,93,5,8,5/5/2022 6:22,5/5/2022 6:24,5/5/2022 6:34,completed,7.64,10,12.9,1,12.9,wallet,6,Thursday,2022-05,2022,FALSE,2,1.688481675,No Surge
264,30,141,16,18,1/13/2023 1:10,1/13/2023 1:17,1/13/2023 1:51,completed,15.54,34,26.39,2.79,73.63,cash,1,Friday,2023-01,2023,FALSE,7,4.738095238,High Surge
265,30,206,21,25,5/29/2023 13:21,5/29/2023 13:26,5/29/2023 14:13,completed,18.4,47,32.14,1,32.14,card,13,Monday,2023-05,2023,FALSE,5,1.74673913,No Surge
267,30,66,35,31,8/25/2022 17:37,8/25/2022 17:44,8/25/2022 18:27,completed,31.78,43,46.06,2.86,131.73,wallet,17,Thursday,2022-08,2022,FALSE,7,4.145059786,High Surge
268,30,314,14,20,11/30/2023 20:18,11/30/2023 20:27,11/30/2023 21:10,completed,21.88,43,35.17,1,35.17,wallet,20,Thursday,2023-11,2023,FALSE,9,1.607404022,No Surge
269,30,219,12,16,6/25/2024 20:56,6/25/2024 21:04,6/25/2024 21:09,completed,2.27,5,6,1,6,wallet,20,Tuesday,2024-06,2024,FALSE,8,2.643171806,No Surge
270,30,162,36,37,1/16/2022 18:45,1/16/2022 18:51,1/16/2022 19:33,completed,30.07,42,43.98,1,43.98,cash,18,Sunday,2022-01,2022,TRUE,6,1.462587296,No Surge
271,30,297,27,28,12/21/2022 14:18,12/21/2022 14:23,12/21/2022 15:02,completed,18.12,39,30.23,1,30.23,wallet,14,Wednesday,2022-12,2022,FALSE,5,1.668322296,No Surge
272,30,243,6,9,12/24/2023 17:35,12/24/2023 17:44,12/24/2023 17:51,completed,2.99,7,7.19,1,7.19,wallet,17,Sunday,2023-12,2023,TRUE,9,2.404682274,No Surge
273,30,106,6,10,3/10/2023 11:38,3/10/2023 11:42,3/10/2023 12:24,completed,14.01,42,26.31,1.32,34.73,card,11,Friday,2023-03,2023,FALSE,4,2.478943612,Low Surge
274,31,33,21,24,1/16/2023 11:59,1/16/2023 12:10,1/16/2023 12:42,completed,23.25,32,34.48,1,34.48,cash,11,Monday,2023-01,2023,FALSE,11,1.483010753,No Surge
276,31,308,22,21,4/20/2024 3:54,4/20/2024 4:06,4/20/2024 4:38,completed,18.44,32,29.18,1,29.18,cash,3,Saturday,2024-04,2024,TRUE,12,1.582429501,No Surge
277,31,116,4,6,9/20/2023 3:02,9/20/2023 3:11,9/20/2023 3:22,completed,5.39,11,10.63,1,10.63,cash,3,Wednesday,2023-09,2023,FALSE,9,1.972170686,No Surge
278,31,28,36,37,7/23/2023 6:32,7/23/2023 6:43,7/23/2023 7:47,completed,24.74,64,42.51,1,42.51,wallet,6,Sunday,2023-07,2023,TRUE,11,1.718270008,No Surge
280,31,132,4,7,7/28/2022 4:01,7/28/2022 4:12,7/28/2022 4:24,completed,5.48,12,10.93,1,10.93,cash,4,Thursday,2022-07,2022,FALSE,11,1.994525547,No Surge
281,32,356,19,14,6/20/2023 21:33,6/20/2023 21:37,6/20/2023 22:10,completed,22.2,33,33.52,1,33.52,cash,21,Tuesday,2023-06,2023,FALSE,4,1.50990991,No Surge
283,32,128,32,40,10/15/2022 8:19,10/15/2022 8:22,10/15/2022 9:01,completed,30.3,39,43.63,1,43.63,card,8,Saturday,2022-10,2022,TRUE,3,1.439933993,No Surge
284,32,24,34,31,7/30/2022 12:02,7/30/2022 12:11,7/30/2022 13:15,completed,38.29,64,57.42,1,57.42,card,12,Saturday,2022-07,2022,TRUE,9,1.499608253,No Surge
285,32,209,9,3,4/12/2023 7:43,4/12/2023 7:45,4/12/2023 8:33,completed,16.89,48,30.68,2.52,77.31,wallet,7,Wednesday,2023-04,2023,FALSE,2,4.577264654,High Surge
286,33,372,13,15,3/20/2023 20:49,3/20/2023 20:51,3/20/2023 20:59,completed,3.54,8,7.99,1,7.99,cash,20,Monday,2023-03,2023,FALSE,2,2.257062147,No Surge
287,33,259,1,10,1/25/2023 3:51,1/25/2023 3:54,1/25/2023 4:14,completed,11.9,20,19.59,1,19.59,wallet,3,Wednesday,2023-01,2023,FALSE,3,1.646218487,No Surge
288,33,66,38,40,5/8/2023 10:02,5/8/2023 10:13,5/8/2023 10:40,completed,19.45,27,29.3,1,29.3,cash,10,Monday,2023-05,2023,FALSE,11,1.506426735,No Surge
289,33,34,24,23,5/20/2023 17:48,5/20/2023 17:54,5/20/2023 18:54,completed,24.12,60,41.03,1,41.03,card,17,Saturday,2023-05,2023,TRUE,6,1.701077944,No Surge
290,34,318,34,35,2/20/2024 8:34,2/20/2024 8:41,2/20/2024 8:53,completed,4.49,12,9.84,2.54,24.99,cash,8,Tuesday,2024-02,2024,FALSE,7,5.565701559,High Surge
292,35,307,10,2,11/13/2022 14:49,11/13/2022 14:59,11/13/2022 15:38,completed,15.84,39,27.72,1.22,33.82,wallet,14,Sunday,2022-11,2022,TRUE,10,2.13510101,Low Surge
293,35,15,10,9,3/20/2022 19:41,3/20/2022 19:51,3/20/2022 20:11,completed,14.4,20,22.34,1,22.34,cash,19,Sunday,2022-03,2022,TRUE,10,1.551388889,No Surge
297,36,90,19,20,5/24/2022 7:01,5/24/2022 7:12,5/24/2022 7:25,completed,6.05,13,11.75,1.94,22.79,card,7,Tuesday,2022-05,2022,FALSE,11,3.766942149,High Surge
298,36,42,24,23,2/5/2022 14:45,2/5/2022 14:50,2/5/2022 15:19,completed,22.03,29,32.53,1,32.53,card,14,Saturday,2022-02,2022,TRUE,5,1.476622787,No Surge
299,36,104,29,28,8/31/2023 3:35,8/31/2023 3:42,8/31/2023 4:17,completed,23.56,35,35.42,1,35.42,cash,3,Thursday,2023-08,2023,FALSE,7,1.503395586,No Surge
301,36,268,29,22,5/25/2022 4:39,5/25/2022 4:51,5/25/2022 5:37,completed,35.63,46,50.89,1,50.89,cash,4,Wednesday,2022-05,2022,FALSE,12,1.428290766,No Surge
302,36,390,21,24,6/9/2024 15:19,6/9/2024 15:30,6/9/2024 16:08,completed,21.92,38,34.21,1,34.21,cash,15,Sunday,2024-06,2024,TRUE,11,1.560675182,No Surge
303,37,10,36,40,3/13/2023 10:01,3/13/2023 10:09,3/13/2023 11:04,completed,44.25,55,62.18,1,62.18,wallet,10,Monday,2023-03,2023,FALSE,8,1.40519774,No Surge
305,37,234,22,25,3/17/2022 10:18,3/17/2022 10:28,3/17/2022 11:08,completed,19.35,40,31.79,1,31.79,cash,10,Thursday,2022-03,2022,FALSE,10,1.642894057,No Surge
306,37,137,39,38,4/1/2023 9:31,4/1/2023 9:37,4/1/2023 10:15,completed,21.48,38,33.73,1,33.73,wallet,9,Saturday,2023-04,2023,TRUE,6,1.570297952,No Surge
307,37,69,18,16,1/9/2022 2:01,1/9/2022 2:12,1/9/2022 2:44,completed,12.5,32,22.65,1,22.65,card,2,Sunday,2022-01,2022,TRUE,11,1.812,No Surge
309,37,379,31,34,4/28/2023 19:59,4/28/2023 20:09,4/28/2023 20:49,completed,40.61,40,55.17,2.14,118.06,card,19,Friday,2023-04,2023,FALSE,10,2.907165723,High Surge
311,37,96,35,38,7/20/2023 14:20,7/20/2023 14:30,7/20/2023 15:08,completed,21.71,38,33.98,1,33.98,wallet,14,Thursday,2023-07,2023,FALSE,10,1.565177338,No Surge
312,37,108,7,4,2/2/2024 21:18,2/2/2024 21:21,2/2/2024 21:25,completed,3.77,4,7.45,1,7.45,card,21,Friday,2024-02,2024,FALSE,3,1.976127321,No Surge
314,37,102,32,36,11/14/2023 14:28,11/14/2023 14:32,11/14/2023 14:39,completed,5.84,7,10.32,1,10.32,card,14,Tuesday,2023-11,2023,FALSE,4,1.767123288,No Surge
315,37,172,37,32,6/8/2022 9:59,6/8/2022 10:05,6/8/2022 10:31,completed,19.38,26,29.02,1,29.02,card,9,Wednesday,2022-06,2022,FALSE,6,1.497420021,No Surge
316,37,34,30,23,9/13/2023 20:43,9/13/2023 20:45,9/13/2023 22:14,completed,47.17,89,72.19,1,72.19,cash,20,Wednesday,2023-09,2023,FALSE,2,1.530421878,No Surge
318,37,321,4,5,2/28/2023 14:39,2/28/2023 14:51,2/28/2023 15:27,completed,17.25,36,28.68,1,28.68,cash,14,Tuesday,2023-02,2023,FALSE,12,1.662608696,No Surge
320,37,308,24,29,8/8/2023 17:28,8/8/2023 17:39,8/8/2023 18:15,completed,18.49,36,30.04,2.54,76.3,wallet,17,Tuesday,2023-08,2023,FALSE,11,4.126554895,High Surge
321,37,385,8,4,8/30/2023 17:50,8/30/2023 18:00,8/30/2023 18:08,completed,6.23,8,10.95,2.91,31.86,wallet,17,Wednesday,2023-08,2023,FALSE,10,5.113964687,High Surge
322,37,255,1,10,10/28/2022 20:51,10/28/2022 20:57,10/28/2022 21:09,completed,10.57,12,16.53,1,16.53,cash,20,Friday,2022-10,2022,FALSE,6,1.563859981,No Surge
323,37,14,22,24,10/2/2023 19:22,10/2/2023 19:28,10/2/2023 19:41,completed,12.81,13,19.19,1.86,35.69,wallet,19,Monday,2023-10,2023,FALSE,6,2.786104606,High Surge
324,37,102,35,34,1/7/2024 2:49,1/7/2024 2:58,1/7/2024 3:01,completed,3.27,3,6.7,1,6.7,cash,2,Sunday,2024-01,2024,TRUE,9,2.048929664,No Surge
325,37,284,20,16,7/12/2022 19:17,7/12/2022 19:23,7/12/2022 19:43,completed,12.36,20,20.1,1.88,37.79,cash,19,Tuesday,2022-07,2022,FALSE,6,3.057443366,High Surge
326,37,177,36,35,8/3/2022 16:01,8/3/2022 16:04,8/3/2022 16:21,completed,10.64,17,17.6,1,17.6,cash,16,Wednesday,2022-08,2022,FALSE,3,1.654135338,No Surge
327,38,335,13,18,6/17/2023 12:19,6/17/2023 12:23,6/17/2023 12:39,completed,16.9,16,24.29,1,24.29,wallet,12,Saturday,2023-06,2023,TRUE,4,1.437278107,No Surge
328,38,343,8,4,2/25/2023 19:57,2/25/2023 20:03,2/25/2023 20:14,completed,7.27,11,12.7,1,12.7,card,19,Saturday,2023-02,2023,TRUE,6,1.746905089,No Surge
329,38,95,32,37,11/27/2022 15:56,11/27/2022 16:06,11/27/2022 16:41,completed,17.79,35,29.07,1,29.07,wallet,15,Sunday,2022-11,2022,TRUE,10,1.634064081,No Surge
330,38,245,32,31,3/24/2022 8:45,3/24/2022 8:48,3/24/2022 9:42,completed,30.2,54,46.52,2.33,108.39,card,8,Thursday,2022-03,2022,FALSE,3,3.589072848,High Surge
331,38,275,20,15,6/9/2023 19:37,6/9/2023 19:46,6/9/2023 19:59,completed,4.93,13,10.52,1.56,16.41,wallet,19,Friday,2023-06,2023,FALSE,9,3.328600406,High Surge
