payment_id,trip_id,amount,method,status,paid_at
536,629,34.46,wallet,success,2023-01-23 12:36:27
537,630,31.94,wallet,success,2022-01-10 13:10:38
538,631,33.36,card,success,2023-06-23 07:34:22
539,632,35.56,cash,success,2024-06-18 04:04:09
540,633,41.74,wallet,success,2024-06-24 05:39:00
541,634,24.89,card,success,2024-06-22 20:51:15
542,635,7.01,wallet,success,2023-04-25 10:31:59
543,636,43.16,card,success,2023-01-27 05:06:15
544,637,45.3,wallet,success,2024-01-27 08:41:29
545,638,34.47,wallet,success,2024-04-26 15:40:53
546,639,35.84,card,success,2023-07-03 21:00:49
547,640,61.12,card,success,2023-05-08 17:38:07
548,642,74.41,card,success,2023-02-08 02:01:40
549,644,41.46,cash,success,2022-05-16 13:48:28
550,645,60.88,cash,success,2023-11-24 07:19:22
551,646,41.31,wallet,success,2022-07-19 10:21:00
552,647,9.49,cash,success,2022-06-12 07:14:19
553,648,29.54,cash,success,2022-06-21 17:31:54
554,649,97.95,cash,success,2024-01-04 19:25:04
555,650,12.54,wallet,success,2022-05-13 04:37:17
556,651,21.9,card,success,2024-05-10 04:58:05
557,652,25.1,card,success,2022-07-20 02:25:45
558,653,47.1,cash,success,2022-12-16 07:16:33
559,654,14.36,wallet,success,2022-12-13 23:14:04
560,655,16.81,wallet,success,2023-01-21 05:48:15
561,657,26.58,card,success,2023-01-01 22:21:37
562,658,8.04,wallet,success,2022-01-14 02:31:41
563,659,92.62,wallet,success,2023-06-23 02:20:25
564,660,97.18,wallet,success,2023-12-01 08:46:44
565,662,57.45,card,success,2023-03-07 17:03:23
566,664,15.03,cash,success,2024-05-07 10:45:42
567,666,31.53,wallet,success,2022-12-25 18:42:11
568,667,51.95,wallet,success,2023-01-15 12:04:42
569,670,50.98,cash,success,2022-05-25 21:17:39
570,671,8.75,cash,success,2022-05-31 12:55:57
571,672,7.61,wallet,success,2023-01-11 23:52:01
572,674,44.3,wallet,success,2022-02-12 00:05:57
573,675,78.68,cash,success,2022-07-19 19:09:55
574,678,37.84,cash,success,2023-11-13 08:25:53
575,679,11.61,cash,success,2024-06-20 20:01:54
576,680,19.93,wallet,success,2022-03-28 22:51:11
577,681,62.62,wallet,success,2023-05-07 03:59:56
578,682,62.39,cash,success,2023-02-07 17:59:49
579,683,74.68,card,success,2023-08-30 17:20:57
580,684,60.45,wallet,success,2024-04-06 14:06:00
581,685,14.34,cash,success,2024-02-11 19:54:25
582,687,15.28,cash,success,2023-11-07 20:38:38
583,688,28.47,card,success,2022-08-11 16:09:13
584,689,37.87,wallet,success,2022-07-24 14:45:35
585,690,59.4,wallet,success,2024-04-05 04:11:29
586,691,88.55,cash,success,2024-02-15 19:16:22
587,692,18.15,card,success,2023-07-04 23:54:08
588,693,31.42,cash,success,2023-11-14 16:26:31
589,694,44.84,cash,success,2022-11-21 04:31:48
590,695,39.89,cash,success,2023-03-09 03:40:31
591,696,47.74,card,success,2023-06-29 01:32:45
592,697,15.17,cash,success,2023-07-08 19:47:15
593,698,29.51,wallet,success,2022-11-17 11:28:34
594,699,35.65,card,success,2022-07-26 22:47:40
595,700,32.64,card,success,2022-03-05 19:26:24
596,701,48.96,cash,success,2023-08-22 16:38:34
597,702,35.74,card,success,2022-06-23 02:18:07
598,703,117.79,card,success,2022-03-22 09:58:44
599,704,7.67,card,success,2024-01-10 23:12:00
600,705,12.41,wallet,success,2023-08-03 15:08:48
601,706,88.66,card,success,2024-01-04 09:04:34
602,707,95.27,cash,success,2024-06-26 18:39:46
603,708,34.57,wallet,success,2022-12-31 10:30:30
604,709,3.83,wallet,success,2022-06-28 15:15:47
605,710,11.68,card,success,2022-01-05 17:08:32
606,711,55.97,cash,success,2024-03-08 07:59:30
607,712,7.66,cash,success,2022-01-08 14:26:17
608,713,32.2,cash,success,2023-10-03 12:43:54
609,714,18.42,wallet,success,2022-07-13 22:53:48
610,715,6.9,cash,success,2023-02-07 17:44:17
611,716,39.6,cash,success,2023-03-22 03:27:06
612,717,40.55,wallet,success,2024-05-25 14:59:13
613,719,93.83,cash,success,2023-11-27 08:56:04
614,721,27.04,card,success,2022-08-17 17:14:10
615,722,44.6,card,success,2022-11-09 03:09:25
616,723,134.44,cash,success,2022-03-19 23:31:52
617,724,58.92,card,success,2023-07-20 19:06:59
618,725,3.82,card,success,2024-02-25 23:19:18
619,726,100.4,cash,success,2022-01-11 18:07:27
620,727,27.74,card,success,2022-03-13 18:25:04
621,728,40.44,cash,success,2022-10-21 17:03:02
622,729,52.42,cash,success,2023-11-17 09:20:04
623,730,27.34,card,success,2023-01-20 12:51:12
624,731,48.86,cash,success,2023-03-17 18:07:42
625,732,6.23,wallet,success,2024-01-13 13:43:02
626,733,5.08,wallet,success,2022-08-20 20:15:13
627,734,20.08,wallet,success,2023-01-25 10:54:54
628,735,51.63,wallet,success,2022-05-08 16:25:53
629,736,24.61,wallet,success,2023-05-03 21:11:12
630,737,8.5,wallet,success,2023-02-06 16:20:45
631,738,16.26,cash,success,2023-08-30 18:17:23
632,739,27.85,cash,success,2023-11-15 19:08:31
633,740,7.81,cash,success,2024-01-17 16:25:41
634,741,34.11,cash,success,2023-11-09 00:12:50
635,742,22.0,cash,success,2024-04-02 03:09:58
636,743,62.41,wallet,success,2022-04-30 15:57:32
637,744,10.76,cash,success,2022-12-27 15:50:22
638,746,30.93,wallet,success,2023-01-07 09:28:18
639,747,88.46,cash,success,2023-07-04 09:34:39
640,748,44.44,cash,success,2022-08-27 11:13:20
641,749,41.84,wallet,success,2023-05-09 01:54:16
642,750,46.26,card,success,2023-05-25 19:43:17
643,751,23.73,cash,success,2023-07-07 03:01:19
644,752,7.28,cash,success,2022-07-10 13:35:34
645,753,22.78,wallet,success,2023-04-22 04:22:04
646,754,34.86,card,success,2023-11-02 12:26:50
647,755,70.42,card,success,2022-05-21 13:24:30
648,756,41.19,card,success,2022-07-17 15:15:13
649,757,34.36,wallet,failed,2024-06-07 18:55:09
650,758,70.71,wallet,success,2022-05-26 19:59:03
651,759,89.26,wallet,success,2024-03-21 19:21:01
652,760,42.66,wallet,success,2023-01-01 02:52:43
653,761,9.22,card,success,2022-09-05 23:26:16
654,762,48.31,wallet,success,2022-11-26 22:19:33
655,763,146.06,card,success,2022-08-06 01:44:56
656,764,53.33,wallet,success,2024-01-23 05:33:20
657,765,14.03,card,success,2024-01-08 11:05:59
658,766,18.74,card,success,2024-01-10 04:04:45
659,767,4.66,wallet,success,2023-06-12 12:55:14
660,768,25.74,card,success,2023-06-22 02:59:32
661,769,118.99,cash,success,2024-01-05 03:06:17
662,770,29.86,wallet,success,2024-01-06 00:38:22
663,771,10.35,cash,success,2022-06-23 21:05:00
664,773,39.64,card,success,2022-05-19 01:09:47
665,775,4.75,card,success,2022-08-22 09:43:18
666,776,43.87,card,success,2023-11-24 22:34:06
667,777,39.73,card,success,2022-03-03 08:45:04
668,778,52.87,wallet,failed,2023-11-24 18:46:11
669,779,54.83,wallet,success,2023-01-10 22:21:48
670,780,12.48,wallet,success,2023-10-04 18:02:35
671,781,33.49,card,failed,2023-05-01 15:31:54
672,782,17.75,cash,success,2024-06-02 17:54:23
673,783,27.46,card,success,2023-05-05 00:10:48
674,784,48.05,wallet,refunded,2022-05-24 20:04:49
675,785,50.52,card,success,2023-10-04 22:26:39
676,786,20.96,card,success,2022-03-13 20:19:50
677,787,22.42,card,success,2022-08-19 20:48:42
678,788,72.69,cash,success,2023-09-05 08:04:26
679,789,108.62,wallet,success,2023-12-28 19:08:22
680,790,4.32,wallet,success,2024-02-25 16:58:44
681,791,38.95,cash,success,2023-04-26 12:27:12
682,792,51.25,wallet,success,2023-05-23 23:33:20
683,793,74.44,card,success,2023-08-14 20:12:58
684,794,15.72,wallet,success,2023-01-16 16:29:39
685,795,48.71,cash,success,2023-02-25 05:07:03
686,796,49.93,card,success,2023-07-04 01:54:52
687,797,13.77,wallet,success,2023-09-07 22:54:06
688,798,22.4,wallet,success,2023-01-31 20:49:48
689,799,5.92,wallet,success,2022-12-23 14:31:01
690,800,11.2,card,success,2023-01-20 14:33:36
691,802,38.5,card,success,2022-04-30 07:36:30
692,803,25.31,wallet,success,2022-06-04 10:52:18
693,804,19.54,card,success,2023-03-29 05:00:39
694,805,44.71,card,success,2022-10-19 00:03:19
695,806,25.58,wallet,success,2023-09-12 15:08:24
696,807,23.38,wallet,success,2023-08-08 10:50:10
697,808,31.0,wallet,success,2024-01-18 04:18:22
698,809,30.12,card,success,2024-05-08 05:52:59
699,810,66.97,wallet,success,2023-01-04 20:39:44
700,811,37.25,card,failed,2022-10-05 15:43:43
701,812,5.0,cash,success,2022-12-29 15:15:18
702,813,47.83,cash,refunded,2022-05-18 03:26:49
703,814,18.11,card,success,2023-08-24 02:05:47
704,815,12.26,cash,success,2023-10-02 03:45:30
705,816,11.62,cash,success,2023-11-19 07:00:48
706,817,74.4,wallet,success,2022-02-05 23:50:01
707,818,43.81,wallet,success,2023-06-17 10:13:37
708,819,34.94,wallet,success,2022-12-28 12:08:42
709,820,12.06,cash,success,2023-11-30 07:06:10
710,821,38.26,card,success,2024-02-12 23:00:18
711,824,57.62,wallet,success,2022-10-05 17:53:18
712,825,25.92,cash,success,2022-05-01 15:04:51
713,826,41.48,wallet,success,2022-10-31 07:41:31
714,827,8.04,card,success,2022-05-05 16:05:36
715,829,23.12,card,success,2022-02-15 01:06:52
716,830,87.72,cash,success,2022-07-20 08:10:01
717,831,13.48,card,success,2024-02-24 04:38:00
718,832,15.71,wallet,success,2022-10-11 15:45:26
719,833,35.12,wallet,success,2022-10-23 11:04:23
720,834,49.63,wallet,success,2023-01-13 00:45:39
721,835,32.74,cash,success,2024-04-09 03:21:19
722,836,43.59,cash,success,2022-07-23 08:18:10
723,837,37.5,card,success,2023-01-22 17:29:32
724,839,22.08,card,success,2023-08-05 15:12:39
725,840,11.07,wallet,success,2022-10-10 15:44:46
726,841,51.53,wallet,success,2023-02-25 21:05:35
727,842,19.4,cash,success,2024-01-13 15:28:57
728,844,101.81,cash,success,2022-09-27 18:31:33
729,845,37.39,card,success,2024-03-31 18:04:43
730,846,13.59,wallet,success,2023-02-10 14:32:03
731,847,50.36,card,success,2023-06-12 14:31:29
732,848,33.98,cash,success,2022-05-23 14:59:05
733,849,29.09,card,success,2023-04-25 07:18:13
734,850,24.0,cash,success,2022-06-27 11:15:45
735,853,47.6,wallet,success,2022-03-23 21:54:21
736,854,27.42,wallet,success,2022-07-27 16:07:58
737,855,20.02,cash,success,2023-08-01 18:34:05
738,856,34.72,card,success,2022-02-20 09:28:03
739,858,162.15,wallet,success,2023-05-16 08:19:22
740,859,37.51,wallet,success,2024-02-22 17:42:54
741,860,43.34,wallet,success,2023-08-29 19:05:51
742,861,15.86,cash,success,2023-05-07 14:40:52
743,862,61.03,cash,success,2022-07-27 05:29:14
744,863,27.84,card,success,2023-10-14 03:15:12
745,864,38.49,card,success,2023-03-29 00:37:22
746,865,67.91,wallet,success,2023-06-21 08:20:00
747,866,35.1,cash,success,2023-01-09 11:40:58
748,867,60.85,card,success,2022-03-01 04:35:17
749,868,8.64,cash,success,2023-07-02 18:51:25
750,869,24.11,wallet,success,2022-05-08 20:41:12
751,870,36.95,wallet,success,2023-03-02 07:13:56
752,871,17.2,card,success,2024-05-25 18:19:08
753,872,39.12,cash,success,2023-02-12 09:07:41
754,873,4.05,wallet,success,2023-05-13 08:42:06
755,874,10.22,card,success,2023-06-03 09:49:37
756,875,43.92,card,success,2023-07-05 05:02:39
757,876,26.15,wallet,success,2024-03-27 11:40:13
758,877,20.99,cash,success,2022-03-05 19:25:03
759,878,46.9,cash,success,2024-02-23 21:36:00
760,879,5.85,wallet,success,2022-10-08 18:31:12
761,880,76.18,cash,success,2022-02-18 20:16:35
762,881,30.64,wallet,success,2023-10-09 07:23:15
763,882,67.57,wallet,success,2024-02-23 08:56:15
764,883,30.24,card,success,2023-08-17 04:10:26
765,884,32.18,card,success,2023-01-23 14:12:42
766,885,20.8,card,success,2023-06-07 12:53:14
767,886,15.7,cash,success,2023-05-12 20:17:09
768,887,104.16,wallet,success,2024-05-23 20:08:39
769,888,37.53,card,success,2024-06-24 21:52:15
770,889,32.18,card,success,2022-12-22 14:22:59
771,890,10.81,wallet,success,2023-02-15 20:20:56
772,891,17.74,cash,success,2023-07-11 12:17:31
773,892,30.76,card,success,2023-04-09 18:47:22
774,893,12.57,cash,success,2022-09-21 21:42:19
775,894,38.97,card,success,2024-02-20 01:00:38
776,895,40.04,cash,success,2023-12-03 07:31:12
777,896,39.82,card,success,2022-07-19 03:20:28
778,897,68.26,card,success,2023-01-10 21:47:12
779,898,56.77,cash,success,2022-07-18 02:40:06
780,899,16.81,cash,success,2023-03-25 07:33:50
781,900,9.82,cash,success,2022-05-21 07:17:40
782,901,23.72,wallet,success,2023-05-21 01:05:25
783,902,57.47,card,success,2023-01-08 02:31:54
784,903,25.28,card,success,2023-10-05 02:23:08
785,905,14.84,wallet,success,2023-12-02 16:40:50
786,906,60.75,wallet,success,2023-09-27 09:16:28
787,907,30.38,cash,success,2024-06-05 14:13:20
788,908,52.99,card,success,2022-07-07 05:31:32
789,909,5.58,wallet,success,2022-06-17 15:47:05
790,911,34.01,wallet,success,2023-07-03 01:47:03
791,912,45.44,cash,success,2023-04-08 21:33:39
792,913,58.73,card,success,2023-04-25 07:55:09
793,915,55.81,cash,success,2023-10-29 21:29:09
794,917,15.43,cash,success,2024-01-23 13:08:19
795,918,19.36,wallet,success,2024-01-16 22:03:10
796,919,3.69,wallet,success,2022-10-27 00:51:22
797,920,95.76,card,success,2024-02-02 02:54:01
798,921,38.9,cash,success,2023-06-17 19:02:59
799,922,18.69,card,success,2022-03-15 17:00:09
800,923,91.39,card,success,2022-08-24 19:17:49
801,925,49.9,cash,success,2023-02-21 17:58:53
802,926,65.32,cash,success,2024-02-29 09:51:58
803,927,33.4,wallet,success,2022-07-23 14:24:13
804,928,12.3,wallet,success,2023-12-13 12:29:10
805,929,7.9,card,success,2023-06-13 01:50:13
806,930,60.72,wallet,success,2023-09-14 20:13:26
807,931,25.91,card,success,2022-10-20 11:40:55
808,934,14.51,cash,success,2023-09-08 05:02:33
809,935,40.69,wallet,success,2022-12-14 16:21:08
810,937,31.08,cash,success,2023-01-15 01:01:45
811,938,5.43,wallet,success,2024-04-07 11:57:08
812,939,39.36,card,success,2022-09-07 20:44:34
813,940,49.96,wallet,success,2023-05-07 06:57:26
814,941,41.17,wallet,success,2023-04-02 13:34:20
815,942,36.84,cash,success,2024-06-19 21:09:01
816,943,26.92,card,success,2023-04-26 01:59:55
817,944,7.75,card,success,2022-11-24 06:28:01
818,945,55.42,wallet,success,2023-04-02 10:27:15
819,946,16.79,wallet,success,2022-03-07 00:33:29
820,947,52.38,card,success,2024-05-27 07:22:07
821,948,46.37,wallet,failed,2023-10-13 12:43:20
822,949,36.32,cash,success,2022-11-10 20:01:39
823,950,38.26,wallet,success,2024-03-31 07:56:27
824,952,7.83,cash,success,2022-05-05 01:06:07
825,953,46.31,wallet,success,2023-12-04 16:23:56
826,954,26.45,cash,success,2022-02-21 20:45:36
827,955,25.82,card,success,2022-02-22 01:18:40
828,956,13.49,wallet,success,2024-01-30 08:08:48
829,957,5.75,cash,success,2023-06-15 16:06:52
830,958,40.71,cash,success,2023-05-07 11:15:22
831,959,53.23,cash,success,2023-05-18 00:22:50
832,961,53.17,wallet,success,2022-02-27 15:23:30
833,962,41.7,card,success,2022-11-11 06:00:45
834,963,38.62,cash,success,2024-03-01 22:38:22
835,964,24.78,cash,success,2024-06-17 00:59:52
836,965,5.89,card,success,2023-06-08 21:32:42
837,967,36.22,card,success,2024-03-05 05:25:29
838,968,40.17,wallet,success,2022-02-08 05:30:04
839,969,50.94,cash,success,2024-06-05 18:01:53
840,970,20.76,wallet,success,2022-08-05 17:36:04
841,971,36.28,wallet,success,2023-07-15 01:59:47
842,972,32.04,card,success,2023-02-10 21:52:05
843,974,24.41,card,success,2023-07-14 17:07:25
844,975,17.61,cash,success,2022-04-03 17:34:04
845,977,28.02,wallet,success,2022-10-03 03:07:32
846,980,14.93,card,success,2024-06-05 23:20:28
847,981,43.47,cash,success,2022-05-28 15:03:29
848,982,22.3,cash,success,2023-03-02 20:14:48
849,983,21.27,wallet,success,2022-09-10 23:25:11
850,984,21.78,cash,success,2023-10-07 00:27:55
851,985,76.3,wallet,success,2023-11-18 23:11:41
852,986,9.68,cash,success,2023-05-01 02:22:07
853,987,29.34,cash,success,2022-08-18 03:46:19
854,988,19.67,wallet,success,2024-06-07 22:37:25
855,989,17.14,wallet,success,2024-03-12 07:12:24
856,990,52.67,card,success,2022-05-27 11:59:23
857,991,64.43,wallet,success,2023-12-08 23:32:24
858,992,15.0,card,success,2022-10-04 04:11:05
859,993,64.74,cash,success,2024-03-01 18:16:40
860,994,35.25,card,success,2023-10-10 21:54:46
861,995,21.19,wallet,success,2023-03-09 17:41:50
862,996,3.65,card,success,2022-09-19 14:06:29
863,997,35.49,card,success,2022-12-27 08:49:01
864,998,6.32,card,success,2024-03-25 20:36:39
865,1000,48.02,cash,success,2022-06-14 09:08:59
866,1001,92.4,wallet,success,2022-03-22 19:00:21
867,1002,33.45,wallet,success,2022-07-14 00:04:57
868,1003,11.06,wallet,success,2024-04-03 06:29:21
869,1004,37.01,cash,success,2023-11-19 09:51:43
870,1005,81.92,wallet,refunded,2024-05-17 08:40:55
871,1006,29.05,cash,success,2024-04-08 17:53:10
872,1007,81.5,card,success,2023-09-08 02:03:45
873,1009,41.68,cash,success,2023-12-16 12:40:36
874,1010,21.02,cash,success,2024-03-11 06:26:02
875,1011,76.98,wallet,success,2023-09-09 22:56:38
876,1012,7.85,cash,success,2022-02-16 21:56:50
877,1013,57.18,wallet,success,2023-11-30 08:04:03
878,1015,31.27,wallet,success,2023-06-18 01:32:44
879,1016,145.94,wallet,refunded,2022-02-01 09:20:52
880,1017,49.68,wallet,success,2024-01-07 01:35:36
881,1018,9.03,cash,success,2024-06-14 01:35:29
882,1019,50.87,cash,success,2023-02-14 16:08:40
883,1021,40.14,cash,failed,2022-09-16 07:19:52
884,1023,6.62,card,success,2023-07-26 12:51:34
885,1024,36.67,cash,success,2023-09-19 22:29:36
886,1025,47.33,card,success,2023-04-20 11:49:55
887,1026,83.89,cash,success,2023-10-19 20:00:22
888,1027,5.82,cash,success,2022-09-08 14:55:21
889,1028,56.9,wallet,success,2024-01-25 03:02:51
890,1029,37.06,cash,success,2023-09-26 15:17:04
891,1030,23.24,wallet,success,2023-01-14 02:52:45
892,1031,46.89,cash,success,2022-03-27 16:49:54
893,1032,24.53,card,success,2023-03-26 17:00:27
894,1034,30.73,card,success,2024-06-13 06:26:48
895,1035,37.69,card,success,2024-06-03 16:16:42
896,1036,56.18,card,success,2023-09-10 17:43:00
897,1037,8.54,cash,success,2022-04-22 15:25:12
898,1038,18.63,wallet,success,2023-06-06 03:31:22
899,1039,11.47,cash,success,2022-02-03 07:43:29
900,1040,41.97,card,success,2022-02-15 21:22:55
901,1042,9.29,cash,success,2022-09-01 13:17:55
902,1044,26.81,wallet,success,2022-12-15 13:02:47
903,1045,13.23,wallet,success,2023-06-01 03:27:34
904,1046,10.79,cash,success,2023-07-20 17:26:07
905,1047,37.26,cash,success,2023-06-18 22:14:31
906,1048,38.65,cash,success,2023-09-13 03:12:45
907,1049,69.62,cash,success,2023-11-26 00:40:37
908,1050,40.9,cash,success,2022-09-26 06:01:21
909,1051,40.41,card,success,2024-02-05 02:53:23
910,1052,46.91,card,success,2023-05-12 21:34:31
911,1053,25.75,card,success,2022-03-02 19:03:55
912,1054,32.55,cash,success,2024-05-17 10:14:45
913,1055,53.75,card,success,2022-07-05 12:05:57
914,1057,39.7,card,success,2024-04-28 23:53:46
915,1058,47.2,wallet,success,2022-06-24 11:45:22
916,1059,48.71,card,success,2022-03-01 02:49:29
917,1061,21.48,cash,success,2023-02-06 05:54:10
918,1062,36.6,wallet,success,2023-02-20 13:25:21
919,1064,29.7,wallet,success,2023-07-04 20:51:37
920,1065,26.16,wallet,success,2023-03-20 09:12:25
921,1066,6.1,wallet,success,2023-09-11 04:15:56
922,1067,26.05,wallet,success,2022-07-17 10:28:28
923,1068,46.65,cash,success,2022-05-27 01:48:46
924,1069,9.92,card,success,2023-09-09 12:20:02
925,1070,47.06,cash,success,2022-12-07 14:58:09
926,1071,20.79,wallet,success,2024-04-27 18:46:54
927,1072,29.14,card,success,2023-10-07 08:56:34
928,1073,16.92,cash,success,2023-06-13 21:35:05
929,1075,6.52,wallet,success,2022-07-21 20:54:11
930,1076,12.46,card,success,2023-07-21 15:29:54
931,1077,36.86,wallet,success,2022-07-12 04:31:02
932,1079,44.43,wallet,success,2022-01-03 10:08:55
933,1080,46.82,wallet,success,2024-04-28 15:01:05
934,1083,37.9,card,success,2022-05-25 20:47:59
935,1084,10.91,cash,success,2024-04-05 06:33:44
936,1085,49.49,wallet,success,2023-12-19 22:20:23
937,1086,66.06,card,success,2023-04-29 07:35:36
938,1087,7.44,cash,success,2023-06-13 16:41:14
939,1088,8.9,wallet,success,2023-03-27 05:14:43
940,1089,23.56,cash,success,2023-11-07 00:24:07
941,1090,28.38,card,success,2024-06-28 23:43:18
942,1091,83.42,card,success,2022-05-16 18:45:15
943,1092,61.69,wallet,success,2024-06-25 07:51:05
944,1094,25.42,cash,success,2023-10-09 14:24:43
945,1095,145.58,card,success,2024-05-27 20:16:37
946,1096,41.42,cash,success,2023-07-03 10:58:26
947,1097,52.91,card,success,2023-09-05 05:15:25
948,1098,10.11,cash,success,2023-12-11 08:52:44
949,1099,28.63,wallet,success,2022-12-27 10:43:07
950,1101,15.09,card,success,2022-05-24 03:51:52
