trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method
194,21,63,30,21,"2022-10-20 15:06:46","2022-10-20 15:10:46","2022-10-20 15:50:46",completed,43.04,40,57.84,1,57.84,cash
195,21,175,30,26,"2022-02-21 20:29:24","2022-02-21 20:40:24","2022-02-21 21:09:24",completed,15.06,29,24.87,1,24.87,card
196,21,363,33,31,"2022-03-05 14:53:41","2022-03-05 15:01:41","2022-03-05 15:42:41",completed,31.77,41,45.65,1,45.65,cash
197,21,108,6,10,"2023-03-02 18:59:31","2023-03-02 19:08:31","2023-03-02 19:50:31",completed,17.39,42,30.03,1.66,49.85,wallet
198,21,241,33,38,"2022-01-23 03:59:31","2022-01-23 04:07:31",NULL,in_progress,12.63,24,21.19,1,21.19,card
199,21,361,19,14,"2022-02-11 00:48:42","2022-02-11 00:55:42","2022-02-11 01:38:42",completed,19.16,43,32.18,2.13,68.54,card
200,21,271,5,6,"2023-07-29 08:02:32","2023-07-29 08:09:32","2023-07-29 08:29:32",completed,9.65,20,17.12,1,17.12,card
201,21,282,17,11,"2024-02-16 07:00:04","2024-02-16 07:09:04","2024-02-16 08:08:04",completed,29.41,59,46.65,2.41,112.43,card
202,21,95,33,38,"2023-09-29 19:45:54","2023-09-29 19:50:54","2023-09-29 20:12:54",completed,14.8,22,23.18,2.52,58.41,card
203,21,212,34,37,"2024-05-28 13:47:47","2024-05-28 13:55:47","2024-05-28 14:29:47",completed,22.21,34,33.73,1,33.73,wallet
204,21,9,13,11,"2024-05-26 12:09:35","2024-05-26 12:18:35","2024-05-26 13:04:35",completed,23.96,46,38.06,1,38.06,cash
205,21,307,1,7,"2023-12-20 01:04:50","2023-12-20 01:06:50","2023-12-20 01:19:50",completed,4.45,13,10,1,10,card
206,22,85,24,25,"2023-04-26 12:58:59","2023-04-26 13:09:59","2023-04-26 13:42:59",completed,17.31,33,28.14,1,28.14,cash
207,22,73,32,39,"2022-10-28 19:19:30","2022-10-28 19:31:30","2022-10-28 19:40:30",completed,7.18,9,12.2,2.38,29.04,card
208,22,294,33,40,"2023-08-11 02:02:42","2023-08-11 02:14:42","2023-08-11 03:20:42",completed,25.54,66,43.79,1,43.79,card
209,22,69,17,11,"2022-03-28 10:54:19","2022-03-28 11:04:19","2022-03-28 11:38:19",completed,25.8,34,37.68,1,37.68,cash
210,22,298,3,8,"2022-03-26 02:31:29","2022-03-26 02:38:29","2022-03-26 03:38:29",completed,17.86,60,34.15,1,34.15,wallet
211,22,353,23,29,"2022-08-14 16:55:42","2022-08-14 16:57:42","2022-08-14 18:15:42",completed,30.82,78,52,1,52,card
212,22,382,23,27,"2024-06-15 05:11:28","2024-06-15 05:21:28","2024-06-15 06:03:28",completed,19.96,42,32.86,1,32.86,wallet
213,22,132,5,8,"2023-09-27 08:27:41","2023-09-27 08:29:41","2023-09-27 08:42:41",completed,9.8,13,15.88,2.47,39.22,cash
214,22,181,5,6,"2022-10-02 18:42:53","2022-10-02 18:49:53","2022-10-02 19:06:53",completed,7.92,17,14.61,1,14.61,wallet
215,22,361,15,11,"2023-11-17 21:00:55","2023-11-17 21:02:55","2023-11-17 22:05:55",completed,30,63,48.1,1,48.1,cash
216,22,188,31,37,"2022-05-15 05:37:15","2022-05-15 05:41:15","2022-05-15 06:38:15",completed,47.79,57,66.47,1,66.47,card
217,23,223,3,7,"2024-03-22 14:26:51","2024-03-22 14:28:51","2024-03-22 15:01:51",completed,22.96,33,34.36,1,34.36,cash
218,23,276,12,17,"2023-02-04 11:31:36","2023-02-04 11:34:36",NULL,cancelled,1.61,4,5.07,1,5.07,wallet
219,23,373,11,16,"2023-08-25 11:35:05","2023-08-25 11:43:05",NULL,cancelled,32.05,25,42.76,1,42.76,wallet
220,23,166,5,8,"2024-06-15 16:38:17","2024-06-15 16:45:17",NULL,cancelled,8.77,26,17.35,1,17.35,card
221,23,303,25,23,"2024-05-14 17:12:25","2024-05-14 17:24:25","2024-05-14 17:30:25",completed,4.57,6,8.73,1.62,14.14,card
222,24,33,30,22,"2024-05-14 06:51:40","2024-05-14 07:03:40","2024-05-14 07:58:40",completed,17.71,55,32.98,1.38,45.51,wallet
223,24,210,7,8,"2022-06-09 15:36:27","2022-06-09 15:43:27",NULL,cancelled,2.78,3,6.16,1,6.16,cash
224,25,23,34,37,"2024-05-01 05:52:14","2024-05-01 06:03:14","2024-05-01 06:56:14",completed,18.73,53,33.7,1,33.7,card
225,26,260,5,7,"2022-05-10 07:19:07","2022-05-10 07:31:07","2022-05-10 07:38:07",completed,8.28,7,13.01,1.55,20.17,card
226,26,21,38,31,"2022-06-14 21:00:32","2022-06-14 21:09:32","2022-06-14 21:57:32",completed,41.11,48,57.32,1.17,67.06,card
227,26,141,15,20,"2024-01-06 15:25:24","2024-01-06 15:29:24","2024-01-06 15:35:24",completed,5.83,6,10.11,1,10.11,card
228,26,32,13,20,"2024-01-02 03:46:24","2024-01-02 03:53:24","2024-01-02 04:01:24",completed,3.82,8,8.3,1,8.3,wallet
229,26,265,16,14,"2023-10-18 23:01:45","2023-10-18 23:08:45","2023-10-19 00:01:45",completed,22.83,53,38.21,1,38.21,card
230,26,141,17,20,"2023-02-05 15:46:21","2023-02-05 15:58:21",NULL,cancelled,9.13,22,16.94,1,16.94,wallet
231,26,87,25,21,"2023-07-24 03:56:01","2023-07-24 03:59:01","2023-07-24 04:36:01",completed,24,37,36.3,1,36.3,wallet
232,26,305,8,7,"2023-09-07 08:10:40","2023-09-07 08:21:40",NULL,cancelled,4.06,9,8.77,2.07,18.15,wallet
233,26,359,21,29,"2023-05-13 11:03:48","2023-05-13 11:10:48","2023-05-13 11:40:48",completed,23.07,30,33.88,1,33.88,wallet
234,26,266,26,29,"2023-04-09 08:29:07","2023-04-09 08:40:07","2023-04-09 09:45:07",completed,42.74,65,62.51,1,62.51,card
235,26,210,4,6,"2024-02-21 20:58:17","2024-02-21 21:06:17","2024-02-21 21:15:17",completed,6.08,9,10.99,1,10.99,card
236,26,229,10,9,"2023-11-10 10:27:47","2023-11-10 10:32:47","2023-11-10 10:52:47",completed,11.31,20,18.94,1,18.94,wallet
237,26,239,32,31,"2024-03-15 19:21:16","2024-03-15 19:28:16","2024-03-15 19:57:16",completed,33.76,29,45.44,2.94,133.59,wallet
238,26,175,29,30,"2024-05-10 11:00:03","2024-05-10 11:12:03",NULL,cancelled,43.23,82,66.45,1,66.45,cash
239,26,327,7,2,"2024-02-16 20:20:14","2024-02-16 20:32:14","2024-02-16 21:26:14",completed,23.63,54,39.29,1,39.29,cash
240,27,278,39,31,"2022-03-03 22:57:11","2022-03-03 23:01:11","2022-03-03 23:52:11",completed,31.63,51,47.49,1,47.49,cash
241,28,268,23,21,"2023-06-05 07:42:34","2023-06-05 07:49:34","2023-06-05 08:24:34",completed,17.97,35,29.27,2.73,79.91,cash
242,28,367,9,2,"2022-08-07 21:22:05","2022-08-07 21:25:05","2022-08-07 22:08:05",completed,31.75,43,46.03,1,46.03,wallet
243,28,289,15,18,"2023-04-19 20:58:48","2023-04-19 21:06:48","2023-04-19 21:33:48",completed,12.12,27,21.23,1,21.23,cash
244,28,287,35,38,"2022-10-07 23:45:00","2022-10-07 23:48:00","2022-10-08 00:42:00",completed,20.98,54,36.38,2.25,81.86,cash
245,28,140,23,30,"2022-10-09 01:31:45","2022-10-09 01:39:45","2022-10-09 02:26:45",completed,38.92,47,54.71,1,54.71,wallet
246,28,249,20,19,"2024-03-26 03:35:59","2024-03-26 03:44:59","2024-03-26 04:04:59",completed,10.03,20,17.53,1,17.53,cash
247,28,301,32,34,"2023-03-08 06:58:48","2023-03-08 07:00:48","2023-03-08 07:07:48",completed,5.7,7,10.17,1,10.17,wallet
248,28,394,27,21,"2023-05-25 23:39:34","2023-05-25 23:50:34","2023-05-26 00:44:34",completed,24.62,54,40.38,1,40.38,wallet
249,28,236,15,17,"2023-01-23 02:41:24","2023-01-23 02:51:24","2023-01-23 03:07:24",completed,6.02,16,12.32,1,12.32,cash
250,28,197,14,17,"2023-06-27 21:17:05","2023-06-27 21:25:05","2023-06-27 21:54:05",completed,16.19,29,26.11,1,26.11,cash
251,28,53,33,34,"2022-04-07 11:20:51","2022-04-07 11:29:51","2022-04-07 11:41:51",completed,6.43,12,11.97,1,11.97,card
252,28,39,1,3,"2022-07-22 18:44:49","2022-07-22 18:53:49",NULL,cancelled,21.36,44,34.8,1.86,64.73,cash
253,28,382,23,28,"2022-04-15 17:04:10","2022-04-15 17:14:10","2022-04-15 17:24:10",completed,6.92,10,12.11,1.95,23.61,cash
254,28,173,2,3,"2022-04-29 20:02:59","2022-04-29 20:07:59","2022-04-29 20:32:59",completed,22.54,25,32.29,1,32.29,wallet
255,28,360,39,31,"2023-09-06 18:07:41","2023-09-06 18:15:41","2023-09-06 18:59:41",completed,30.93,44,45.32,2.02,91.55,cash
256,28,210,7,4,"2023-07-04 08:37:57","2023-07-04 08:45:57",NULL,cancelled,4.34,3,7.87,2.28,17.94,wallet
257,29,339,19,13,"2023-06-10 23:29:44","2023-06-10 23:33:44","2023-06-10 23:46:44",completed,3.6,13,9.06,2.56,23.19,wallet
258,29,17,26,30,"2023-02-28 07:52:04","2023-02-28 08:00:04","2023-02-28 08:30:04",completed,18.83,30,29.21,2.64,77.11,wallet
259,29,353,29,25,"2023-11-29 12:12:49","2023-11-29 12:14:49","2023-11-29 13:23:49",completed,25.77,69,44.65,1,44.65,card
260,30,323,29,28,"2022-05-22 15:05:43","2022-05-22 15:09:43","2022-05-22 16:08:43",completed,26.54,59,43.49,1,43.49,cash
261,30,214,25,23,"2023-11-19 10:06:58","2023-11-19 10:15:58","2023-11-19 10:32:58",completed,5.13,17,11.54,1,11.54,card
262,30,193,9,8,"2023-08-12 07:40:09","2023-08-12 07:42:09","2023-08-12 07:58:09",completed,4.98,16,11.18,1,11.18,wallet
263,30,93,5,8,"2022-05-05 06:22:33","2022-05-05 06:24:33","2022-05-05 06:34:33",completed,7.64,10,12.9,1,12.9,wallet
264,30,141,16,18,"2023-01-13 01:10:41","2023-01-13 01:17:41","2023-01-13 01:51:41",completed,15.54,34,26.39,2.79,73.63,cash
265,30,206,21,25,"2023-05-29 13:21:01","2023-05-29 13:26:01","2023-05-29 14:13:01",completed,18.4,47,32.14,1,32.14,card
266,30,373,18,14,"2022-07-16 14:38:24","2022-07-16 14:42:24",NULL,cancelled,20.51,53,35.66,1,35.66,wallet
267,30,66,35,31,"2022-08-25 17:37:21","2022-08-25 17:44:21","2022-08-25 18:27:21",completed,31.78,43,46.06,2.86,131.73,wallet
268,30,314,14,20,"2023-11-30 20:18:02","2023-11-30 20:27:02","2023-11-30 21:10:02",completed,21.88,43,35.17,1,35.17,wallet
269,30,219,12,16,"2024-06-25 20:56:41","2024-06-25 21:04:41","2024-06-25 21:09:41",completed,2.27,5,6,1,6,wallet
270,30,162,36,37,"2022-01-16 18:45:45","2022-01-16 18:51:45","2022-01-16 19:33:45",completed,30.07,42,43.98,1,43.98,cash
271,30,297,27,28,"2022-12-21 14:18:08","2022-12-21 14:23:08","2022-12-21 15:02:08",completed,18.12,39,30.23,1,30.23,wallet
272,30,243,6,9,"2023-12-24 17:35:19","2023-12-24 17:44:19","2023-12-24 17:51:19",completed,2.99,7,7.19,1,7.19,wallet
273,30,106,6,10,"2023-03-10 11:38:30","2023-03-10 11:42:30","2023-03-10 12:24:30",completed,14.01,42,26.31,1.32,34.73,card
274,31,33,21,24,"2023-01-16 11:59:22","2023-01-16 12:10:22","2023-01-16 12:42:22",completed,23.25,32,34.48,1,34.48,cash
275,31,35,37,33,"2024-04-25 13:02:24","2024-04-25 13:07:24",NULL,cancelled,23.7,52,38.97,1,38.97,wallet
276,31,308,22,21,"2024-04-20 03:54:23","2024-04-20 04:06:23","2024-04-20 04:38:23",completed,18.44,32,29.18,1,29.18,cash
277,31,116,4,6,"2023-09-20 03:02:01","2023-09-20 03:11:01","2023-09-20 03:22:01",completed,5.39,11,10.63,1,10.63,cash
278,31,28,36,37,"2023-07-23 06:32:47","2023-07-23 06:43:47","2023-07-23 07:47:47",completed,24.74,64,42.51,1,42.51,wallet
279,31,270,25,26,"2024-02-08 09:25:10","2024-02-08 09:32:10",NULL,cancelled,31.55,47,46.61,1,46.61,cash
280,31,132,4,7,"2022-07-28 04:01:17","2022-07-28 04:12:17","2022-07-28 04:24:17",completed,5.48,12,10.93,1,10.93,cash
281,32,356,19,14,"2023-06-20 21:33:52","2023-06-20 21:37:52","2023-06-20 22:10:52",completed,22.2,33,33.52,1,33.52,cash
282,32,56,31,38,"2024-04-02 16:40:37","2024-04-02 16:52:37",NULL,cancelled,45.33,35,59.36,1,59.36,wallet
283,32,128,32,40,"2022-10-15 08:19:55","2022-10-15 08:22:55","2022-10-15 09:01:55",completed,30.3,39,43.63,1,43.63,card
284,32,24,34,31,"2022-07-30 12:02:22","2022-07-30 12:11:22","2022-07-30 13:15:22",completed,38.29,64,57.42,1,57.42,card
285,32,209,9,3,"2023-04-12 07:43:37","2023-04-12 07:45:37","2023-04-12 08:33:37",completed,16.89,48,30.68,2.52,77.31,wallet
286,33,372,13,15,"2023-03-20 20:49:10","2023-03-20 20:51:10","2023-03-20 20:59:10",completed,3.54,8,7.99,1,7.99,cash
287,33,259,1,10,"2023-01-25 03:51:26","2023-01-25 03:54:26","2023-01-25 04:14:26",completed,11.9,20,19.59,1,19.59,wallet
288,33,66,38,40,"2023-05-08 10:02:18","2023-05-08 10:13:18","2023-05-08 10:40:18",completed,19.45,27,29.3,1,29.3,cash
289,33,34,24,23,"2023-05-20 17:48:07","2023-05-20 17:54:07","2023-05-20 18:54:07",completed,24.12,60,41.03,1,41.03,card
290,34,318,34,35,"2024-02-20 08:34:27","2024-02-20 08:41:27","2024-02-20 08:53:27",completed,4.49,12,9.84,2.54,24.99,cash
291,35,223,2,3,"2024-02-06 17:34:45","2024-02-06 17:39:45",NULL,cancelled,20.01,33,31.11,1.67,51.95,card
292,35,307,10,2,"2022-11-13 14:49:20","2022-11-13 14:59:20","2022-11-13 15:38:20",completed,15.84,39,27.72,1.22,33.82,wallet
293,35,15,10,9,"2022-03-20 19:41:52","2022-03-20 19:51:52","2022-03-20 20:11:52",completed,14.4,20,22.34,1,22.34,cash
294,35,322,13,14,"2022-07-01 18:43:04","2022-07-01 18:54:04",NULL,cancelled,16.08,61,32.39,2.8,90.69,card
295,35,28,34,36,"2023-09-02 19:30:51","2023-09-02 19:40:51",NULL,in_progress,13.46,16,20.51,1,20.51,cash
296,36,349,37,38,"2022-03-25 15:05:47","2022-03-25 15:11:47",NULL,cancelled,42.85,29,55.44,1,55.44,wallet
297,36,90,19,20,"2022-05-24 07:01:13","2022-05-24 07:12:13","2022-05-24 07:25:13",completed,6.05,13,11.75,1.94,22.79,card
298,36,42,24,23,"2022-02-05 14:45:09","2022-02-05 14:50:09","2022-02-05 15:19:09",completed,22.03,29,32.53,1,32.53,card
299,36,104,29,28,"2023-08-31 03:35:29","2023-08-31 03:42:29","2023-08-31 04:17:29",completed,23.56,35,35.42,1,35.42,cash
300,36,283,18,13,"2022-12-18 05:22:56","2022-12-18 05:25:56",NULL,cancelled,20.25,26,29.98,1,29.98,card
301,36,268,29,22,"2022-05-25 04:39:18","2022-05-25 04:51:18","2022-05-25 05:37:18",completed,35.63,46,50.89,1,50.89,cash
302,36,390,21,24,"2024-06-09 15:19:59","2024-06-09 15:30:59","2024-06-09 16:08:59",completed,21.92,38,34.21,1,34.21,cash
303,37,10,36,40,"2023-03-13 10:01:52","2023-03-13 10:09:52","2023-03-13 11:04:52",completed,44.25,55,62.18,1,62.18,wallet
304,37,54,24,28,"2022-04-03 01:34:02","2022-04-03 01:36:02",NULL,cancelled,20.88,29,31.27,1,31.27,card
305,37,234,22,25,"2022-03-17 10:18:18","2022-03-17 10:28:18","2022-03-17 11:08:18",completed,19.35,40,31.79,1,31.79,cash
306,37,137,39,38,"2023-04-01 09:31:14","2023-04-01 09:37:14","2023-04-01 10:15:14",completed,21.48,38,33.73,1,33.73,wallet
307,37,69,18,16,"2022-01-09 02:01:30","2022-01-09 02:12:30","2022-01-09 02:44:30",completed,12.5,32,22.65,1,22.65,card
308,37,276,19,16,"2023-03-03 04:25:20","2023-03-03 04:32:20",NULL,cancelled,2.4,3,5.74,1,5.74,wallet
309,37,379,31,34,"2023-04-28 19:59:12","2023-04-28 20:09:12","2023-04-28 20:49:12",completed,40.61,40,55.17,2.14,118.06,card
310,37,223,8,4,"2023-09-08 18:05:23","2023-09-08 18:16:23",NULL,cancelled,8.99,20,16.39,2.3,37.7,wallet
311,37,96,35,38,"2023-07-20 14:20:31","2023-07-20 14:30:31","2023-07-20 15:08:31",completed,21.71,38,33.98,1,33.98,wallet
312,37,108,7,4,"2024-02-02 21:18:11","2024-02-02 21:21:11","2024-02-02 21:25:11",completed,3.77,4,7.45,1,7.45,card
313,37,232,18,17,"2022-02-27 23:15:21","2022-02-27 23:18:21",NULL,cancelled,10.04,12,15.94,1,15.94,cash
314,37,102,32,36,"2023-11-14 14:28:51","2023-11-14 14:32:51","2023-11-14 14:39:51",completed,5.84,7,10.32,1,10.32,card
315,37,172,37,32,"2022-06-08 09:59:45","2022-06-08 10:05:45","2022-06-08 10:31:45",completed,19.38,26,29.02,1,29.02,card
316,37,34,30,23,"2023-09-13 20:43:35","2023-09-13 20:45:35","2023-09-13 22:14:35",completed,47.17,89,72.19,1,72.19,cash
317,37,70,17,19,"2023-01-19 09:19:05","2023-01-19 09:27:05",NULL,cancelled,1.85,3,5.13,1,5.13,cash
318,37,321,4,5,"2023-02-28 14:39:44","2023-02-28 14:51:44","2023-02-28 15:27:44",completed,17.25,36,28.68,1,28.68,cash
319,37,313,11,14,"2022-01-11 18:56:20","2022-01-11 18:59:20",NULL,cancelled,25.4,51,40.64,2.47,100.38,cash
320,37,308,24,29,"2023-08-08 17:28:46","2023-08-08 17:39:46","2023-08-08 18:15:46",completed,18.49,36,30.04,2.54,76.3,wallet
321,37,385,8,4,"2023-08-30 17:50:07","2023-08-30 18:00:07","2023-08-30 18:08:07",completed,6.23,8,10.95,2.91,31.86,wallet
322,37,255,1,10,"2022-10-28 20:51:54","2022-10-28 20:57:54","2022-10-28 21:09:54",completed,10.57,12,16.53,1,16.53,cash
323,37,14,22,24,"2023-10-02 19:22:30","2023-10-02 19:28:30","2023-10-02 19:41:30",completed,12.81,13,19.19,1.86,35.69,wallet
324,37,102,35,34,"2024-01-07 02:49:33","2024-01-07 02:58:33","2024-01-07 03:01:33",completed,3.27,3,6.7,1,6.7,cash
325,37,284,20,16,"2022-07-12 19:17:23","2022-07-12 19:23:23","2022-07-12 19:43:23",completed,12.36,20,20.1,1.88,37.79,cash
326,37,177,36,35,"2022-08-03 16:01:42","2022-08-03 16:04:42","2022-08-03 16:21:42",completed,10.64,17,17.6,1,17.6,cash
327,38,335,13,18,"2023-06-17 12:19:19","2023-06-17 12:23:19","2023-06-17 12:39:19",completed,16.9,16,24.29,1,24.29,wallet
328,38,343,8,4,"2023-02-25 19:57:46","2023-02-25 20:03:46","2023-02-25 20:14:46",completed,7.27,11,12.7,1,12.7,card
329,38,95,32,37,"2022-11-27 15:56:35","2022-11-27 16:06:35","2022-11-27 16:41:35",completed,17.79,35,29.07,1,29.07,wallet
330,38,245,32,31,"2022-03-24 08:45:33","2022-03-24 08:48:33","2022-03-24 09:42:33",completed,30.2,54,46.52,2.33,108.39,card
331,38,275,20,15,"2023-06-09 19:37:16","2023-06-09 19:46:16","2023-06-09 19:59:16",completed,4.93,13,10.52,1.56,16.41,wallet
332,38,125,5,2,"2023-03-25 01:03:51","2023-03-25 01:07:51","2023-03-25 02:12:51",completed,29.92,65,48.41,2.77,134.1,cash
333,38,285,23,29,"2022-11-10 18:51:08","2022-11-10 19:03:08","2022-11-10 20:10:08",completed,27.08,67,45.69,2.71,123.82,cash
334,38,266,30,29,"2022-07-13 16:56:33","2022-07-13 17:08:33","2022-07-13 17:42:33",completed,27.31,34,39.34,1,39.34,wallet
335,38,186,38,32,"2022-05-09 14:32:44","2022-05-09 14:39:44","2022-05-09 15:38:44",completed,25.22,59,42.04,1,42.04,cash
336,38,382,29,30,"2023-03-08 05:30:01","2023-03-08 05:33:01",NULL,cancelled,41.96,51,58.86,1,58.86,cash
337,38,47,25,27,"2023-02-05 11:17:54","2023-02-05 11:23:54","2023-02-05 11:55:54",completed,24.42,32,35.76,1,35.76,card
338,38,24,40,38,"2023-07-19 06:36:02","2023-07-19 06:42:02","2023-07-19 07:05:02",completed,14.95,23,23.55,1,23.55,wallet
339,38,210,9,6,"2022-10-14 23:02:05","2022-10-14 23:07:05","2022-10-14 23:16:05",completed,4.18,9,8.9,2.96,26.34,wallet
340,38,203,21,28,"2024-05-20 10:08:59","2024-05-20 10:18:59","2024-05-20 11:23:59",completed,23.87,65,41.76,1,41.76,cash
341,38,370,13,12,"2024-05-12 01:11:04","2024-05-12 01:13:04","2024-05-12 01:27:04",completed,6.48,14,12.43,1,12.43,wallet
342,38,24,37,31,"2022-08-19 12:50:52","2022-08-19 13:00:52","2022-08-19 13:38:52",completed,43.05,38,57.46,1,57.46,wallet
343,38,260,6,8,"2022-04-09 03:25:15","2022-04-09 03:33:15",NULL,cancelled,0.63,5,4.19,1,4.19,wallet
344,38,1,21,24,"2024-01-04 19:50:50","2024-01-04 19:52:50",NULL,cancelled,26.45,62,44,2.76,121.44,card
345,38,322,18,19,"2022-04-05 09:41:50","2022-04-05 09:51:50","2022-04-05 10:12:50",completed,14.22,21,22.34,1,22.34,cash
346,39,298,10,4,"2022-09-13 02:36:59","2022-09-13 02:38:59","2022-09-13 02:56:59",completed,18.11,18,26.02,1,26.02,wallet
347,39,96,39,35,"2022-08-29 02:03:44","2022-08-29 02:15:44","2022-08-29 02:29:44",completed,8.12,14,14.23,1,14.23,wallet
348,39,70,17,16,"2022-04-03 01:33:57","2022-04-03 01:42:57","2022-04-03 01:49:57",completed,4.41,7,8.75,1,8.75,cash
349,39,52,28,27,"2023-07-14 22:34:23","2023-07-14 22:46:23",NULL,cancelled,19.33,29,29.56,1.74,51.43,wallet
350,39,112,18,20,"2023-06-28 17:52:37","2023-06-28 17:54:37","2023-06-28 18:23:37",completed,23.92,29,34.61,1.96,67.84,card
351,39,24,37,33,"2023-09-10 00:45:38","2023-09-10 00:56:38",NULL,cancelled,31.14,39,44.55,1,44.55,wallet
352,39,159,5,6,"2022-09-24 22:18:18","2022-09-24 22:25:18","2022-09-24 22:44:18",completed,10.34,19,17.67,2.42,42.76,card
353,39,400,8,5,"2022-03-02 22:19:00","2022-03-02 22:27:00","2022-03-02 22:49:00",completed,6.75,22,14.33,1,14.33,cash
354,39,190,28,26,"2022-07-09 18:53:22","2022-07-09 18:57:22","2022-07-09 19:29:22",completed,19,32,29.8,1,29.8,card
355,39,24,36,34,"2023-09-13 12:13:08","2023-09-13 12:21:08","2023-09-13 12:47:08",completed,12.55,26,21.51,1,21.51,cash
356,40,50,29,26,"2023-09-14 18:17:01","2023-09-14 18:21:01","2023-09-14 19:17:01",completed,43.88,56,61.97,2.2,136.33,card
357,40,204,3,6,"2024-06-19 13:54:13","2024-06-19 13:59:13","2024-06-19 14:38:13",completed,16.02,39,27.92,1,27.92,wallet
358,40,280,1,9,"2024-06-26 07:36:36","2024-06-26 07:42:36","2024-06-26 07:45:36",completed,3,3,6.4,1.81,11.58,cash
359,40,82,24,22,"2024-04-14 19:57:12","2024-04-14 20:07:12","2024-04-14 20:27:12",completed,8.68,20,16.05,1,16.05,card
360,41,146,28,29,"2022-01-20 15:18:08","2022-01-20 15:24:08","2022-01-20 16:22:08",completed,31.55,58,48.81,1,48.81,cash
361,41,299,32,38,"2023-10-16 22:46:05","2023-10-16 22:57:05","2023-10-16 23:42:05",completed,27.37,45,41.61,1,41.61,cash
362,41,127,33,32,"2023-07-26 02:57:05","2023-07-26 03:06:05","2023-07-26 03:25:05",completed,12.54,19,20.09,1,20.09,cash
363,42,118,6,4,"2022-08-14 23:29:58","2022-08-14 23:41:58","2022-08-15 00:04:58",completed,9.1,23,17.11,1,17.11,card
364,43,107,13,19,"2024-05-13 20:38:15","2024-05-13 20:43:15","2024-05-13 20:50:15",completed,5.25,7,9.68,1,9.68,wallet
365,44,193,9,4,"2022-11-25 03:06:33","2022-11-25 03:09:33","2022-11-25 03:45:33",completed,13.17,36,24.19,1,24.19,wallet
366,45,326,37,36,"2023-07-18 14:21:29","2023-07-18 14:24:29",NULL,cancelled,27.24,26,37.66,1,37.66,cash
367,46,179,39,37,"2022-02-27 04:52:52","2022-02-27 05:00:52","2022-02-27 05:39:52",completed,24.96,39,37.76,1,37.76,cash
368,47,36,5,10,"2024-06-15 08:20:41","2024-06-15 08:32:41","2024-06-15 09:03:41",completed,12.6,31,22.56,1,22.56,card
369,47,353,21,24,"2024-03-30 19:28:01","2024-03-30 19:35:01","2024-03-30 20:09:01",completed,19.98,34,31.28,1,31.28,card
370,47,39,6,10,"2023-09-15 01:31:20","2023-09-15 01:36:20","2023-09-15 02:07:20",completed,18.36,31,28.9,2.36,68.2,card
371,47,241,35,40,"2023-06-08 05:26:36","2023-06-08 05:37:36","2023-06-08 06:41:36",completed,28.35,64,46.49,1,46.49,cash
372,47,147,36,34,"2022-04-26 17:03:17","2022-04-26 17:12:17","2022-04-26 17:22:17",completed,8.64,10,14,1.58,22.12,card
373,47,7,33,38,"2022-11-13 22:33:44","2022-11-13 22:41:44","2022-11-13 23:13:44",completed,15.61,32,26.07,1,26.07,cash
374,47,85,23,24,"2023-03-19 20:35:27","2023-03-19 20:45:27","2023-03-19 21:20:27",completed,24.83,35,36.81,1,36.81,card
375,47,234,21,30,"2022-01-17 02:51:53","2022-01-17 02:57:53","2022-01-17 03:49:53",completed,38.85,52,55.64,1,55.64,card
376,47,297,24,23,"2023-10-05 02:49:03","2023-10-05 02:55:03","2023-10-05 03:29:03",completed,22.53,34,34.08,1,34.08,card
377,47,269,19,16,"2023-07-19 00:07:47","2023-07-19 00:19:47","2023-07-19 00:30:47",completed,3.43,11,8.47,1,8.47,wallet
378,47,271,10,4,"2024-02-09 23:07:41","2024-02-09 23:10:41","2024-02-09 23:57:41",completed,22.74,47,36.91,2.46,90.8,card
379,47,117,8,4,"2023-02-27 09:10:21","2023-02-27 09:18:21","2023-02-27 09:29:21",completed,7.15,11,12.57,1,12.57,card
380,47,277,34,39,"2023-11-16 06:16:57","2023-11-16 06:26:57","2023-11-16 06:37:57",completed,7.27,11,12.7,1,12.7,card
381,47,266,27,26,"2022-05-17 12:14:40","2022-05-17 12:24:40","2022-05-17 12:47:40",completed,14.36,23,22.9,1,22.9,wallet
382,47,216,19,14,"2023-11-23 09:03:39","2023-11-23 09:09:39","2023-11-23 09:50:39",completed,17.75,41,30.23,1,30.23,cash
