trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method,hour,day_of_week,month,year,is_weekend,wait_time_mins,fare_per_km,surge_tier,fare_bucket
143,16,254,19,17,2024-02-28 01:21:06,2024-02-28 01:24:06,2024-02-28 01:27:06,completed,2.26,3,5.59,1.0,5.59,card,1,Wednesday,2024-02,2024,False,3.0,2.4734513274336285,No Surge,Under $10
144,16,19,15,11,2024-03-18 09:12:32,2024-03-18 09:14:32,2024-03-18 10:10:32,completed,25.1,56,41.31,1.0,41.31,cash,9,Monday,2024-03,2024,False,2.0,1.6458167330677291,No Surge,$25–$50
145,16,281,20,11,2023-08-27 18:09:44,2023-08-27 18:13:44,2023-08-27 19:11:44,completed,25.39,58,42.03,1.0,42.03,card,18,Sunday,2023-08,2023,True,4.0,1.6553761323355651,No Surge,$25–$50
146,16,367,10,2,2022-08-25 00:53:06,2022-08-25 00:55:06,2022-08-25 01:37:06,completed,22.13,42,35.24,1.0,35.24,cash,0,Thursday,2022-08,2022,False,2.0,1.5924084952553097,No Surge,$25–$50
147,16,68,7,3,2023-09-09 11:09:17,2023-09-09 11:17:17,2023-09-09 11:55:17,completed,22.25,38,34.58,1.0,34.58,cash,11,Saturday,2023-09,2023,True,8.0,1.5541573033707865,No Surge,$25–$50
148,16,29,11,13,2023-05-12 06:53:19,2023-05-12 07:00:19,2023-05-12 08:02:19,completed,26.79,62,44.37,1.0,44.37,card,6,Friday,2023-05,2023,False,7.0,1.656215005599104,No Surge,$25–$50
149,16,287,40,34,2023-07-12 16:36:05,2023-07-12 16:45:05,2023-07-12 17:54:05,completed,34.81,69,54.59,1.0,54.59,card,16,Wednesday,2023-07,2023,False,9.0,1.5682275208273484,No Surge,$50–$100
150,16,103,28,25,2022-05-13 13:38:47,2022-05-13 13:41:47,2022-05-13 13:54:47,completed,7.57,13,13.43,1.0,13.43,card,13,Friday,2022-05,2022,False,3.0,1.774108322324967,No Surge,$10–$25
151,16,284,17,13,2023-07-06 16:48:57,2023-07-06 16:56:57,2023-07-06 17:10:57,completed,6.87,14,12.86,1.0,12.86,wallet,16,Thursday,2023-07,2023,False,8.0,1.8719068413391557,No Surge,$10–$25
152,16,120,23,24,2022-11-20 02:35:20,2022-11-20 02:37:20,2022-11-20 03:25:20,completed,30.19,48,45.31,1.0,45.31,wallet,2,Sunday,2022-11,2022,True,2.0,1.5008280887711163,No Surge,$25–$50
153,16,375,13,20,2022-09-16 01:42:47,2022-09-16 01:54:47,2022-09-16 01:57:47,completed,2.6,3,5.96,2.27,13.53,card,1,Friday,2022-09,2022,False,12.0,5.203846153846153,High Surge,$10–$25
154,17,318,31,38,2024-03-21 10:28:35,2024-03-21 10:38:35,2024-03-21 11:13:35,completed,37.59,35,50.85,1.0,50.85,cash,10,Thursday,2024-03,2024,False,10.0,1.3527533918595371,No Surge,$50–$100
155,17,393,15,19,2023-06-27 01:15:58,2023-06-27 01:19:58,2023-06-27 01:22:58,completed,3.39,3,6.83,1.0,6.83,card,1,Tuesday,2023-06,2023,False,4.0,2.0147492625368733,No Surge,Under $10
156,17,224,23,29,2024-01-01 01:23:22,2024-01-01 01:29:22,2024-01-01 03:13:22,completed,39.39,104,66.63,1.0,66.63,card,1,Monday,2024-01,2024,False,6.0,1.6915460776846913,No Surge,$50–$100
157,18,254,16,12,2022-09-01 21:45:46,2022-09-01 21:56:46,2022-09-01 22:02:46,completed,2.39,6,6.33,1.0,6.33,card,21,Thursday,2022-09,2022,False,11.0,2.6485355648535562,No Surge,Under $10
158,18,380,2,1,2024-03-08 08:00:07,2024-03-08 08:03:07,2024-03-08 09:02:07,completed,27.96,59,45.06,2.65,119.41,card,8,Friday,2024-03,2024,False,3.0,4.27074391988555,High Surge,Over $100
159,18,177,33,34,2022-03-16 00:45:34,2022-03-16 00:47:34,2022-03-16 01:12:34,completed,7.43,25,15.67,1.0,15.67,card,0,Wednesday,2022-03,2022,False,2.0,2.1090174966352624,No Surge,$10–$25
160,18,61,39,34,2022-01-05 09:09:29,2022-01-05 09:14:29,2022-01-05 09:23:29,completed,6.51,9,11.46,1.0,11.46,card,9,Wednesday,2022-01,2022,False,5.0,1.7603686635944702,No Surge,$10–$25
161,18,232,17,20,2022-08-08 21:12:37,2022-08-08 21:22:37,2022-08-08 21:33:37,completed,5.98,11,11.28,1.0,11.28,cash,21,Monday,2022-08,2022,False,10.0,1.88628762541806,No Surge,$10–$25
162,18,333,7,10,2023-08-22 20:44:29,2023-08-22 20:54:29,2023-08-22 21:13:29,completed,16.7,19,24.67,1.0,24.67,cash,20,Tuesday,2023-08,2023,False,10.0,1.477245508982036,No Surge,$10–$25
163,18,152,15,12,2022-01-30 07:08:51,2022-01-30 07:16:51,2022-01-30 07:27:51,completed,4.33,11,9.46,1.37,12.96,wallet,7,Sunday,2022-01,2022,True,8.0,2.9930715935334873,Low Surge,$10–$25
164,18,135,11,12,2023-05-27 09:23:04,2023-05-27 09:35:04,2023-05-27 10:26:04,completed,26.55,51,41.91,1.0,41.91,cash,9,Saturday,2023-05,2023,True,12.0,1.5785310734463276,No Surge,$25–$50
166,18,265,17,20,2024-06-09 08:25:15,2024-06-09 08:33:15,2024-06-09 08:41:15,completed,6.33,8,11.06,1.0,11.06,wallet,8,Sunday,2024-06,2024,True,8.0,1.7472353870458137,No Surge,$10–$25
167,18,135,13,14,2022-09-10 15:50:00,2022-09-10 15:54:00,2022-09-10 16:54:00,completed,21.61,60,38.27,1.0,38.27,wallet,15,Saturday,2022-09,2022,True,4.0,1.7709393799167055,No Surge,$25–$50
168,18,77,8,5,2023-01-01 01:52:09,2023-01-01 01:59:09,2023-01-01 02:13:09,completed,10.17,14,16.49,1.0,16.49,cash,1,Sunday,2023-01,2023,True,7.0,1.6214355948869221,No Surge,$10–$25
169,18,297,24,30,2023-07-20 15:50:24,2023-07-20 15:52:24,2023-07-20 16:47:24,completed,20.71,55,36.28,1.0,36.28,cash,15,Thursday,2023-07,2023,False,2.0,1.7518107194591985,No Surge,$25–$50
170,18,208,17,13,2023-12-21 06:08:46,2023-12-21 06:17:46,2023-12-21 06:25:46,completed,6.04,8,10.74,1.0,10.74,cash,6,Thursday,2023-12,2023,False,9.0,1.7781456953642385,No Surge,$10–$25
171,18,114,40,31,2023-01-05 15:47:09,2023-01-05 15:49:09,2023-01-05 16:36:09,completed,52.79,47,69.97,1.0,69.97,wallet,15,Thursday,2023-01,2023,False,2.0,1.3254404243227884,No Surge,$50–$100
173,19,397,14,16,2023-05-26 06:30:06,2023-05-26 06:36:06,2023-05-26 07:24:06,completed,23.49,48,37.94,1.0,37.94,cash,6,Friday,2023-05,2023,False,6.0,1.6151553852703278,No Surge,$25–$50
174,20,292,26,30,2023-09-24 21:18:16,2023-09-24 21:27:16,2023-09-24 21:50:16,completed,15.91,23,24.6,1.0,24.6,cash,21,Sunday,2023-09,2023,True,9.0,1.5461973601508485,No Surge,$10–$25
176,20,133,32,37,2022-01-01 20:57:56,2022-01-01 21:07:56,2022-01-01 21:54:56,completed,21.21,47,35.23,1.0,35.23,card,20,Saturday,2022-01,2022,True,10.0,1.6610089580386609,No Surge,$25–$50
177,20,317,22,26,2022-09-18 19:16:16,2022-09-18 19:20:16,2022-09-18 19:42:16,completed,8.78,22,16.56,1.0,16.56,cash,19,Sunday,2022-09,2022,True,4.0,1.8861047835990887,No Surge,$10–$25
178,20,24,39,34,2023-02-27 23:52:42,2023-02-28 00:01:42,2023-02-28 00:07:42,completed,5.66,6,9.93,1.0,9.93,wallet,23,Monday,2023-02,2023,False,9.0,1.7544169611307419,No Surge,Under $10
179,20,238,4,1,2024-02-10 06:19:54,2024-02-10 06:25:54,2024-02-10 06:41:54,completed,7.44,16,13.88,1.0,13.88,wallet,6,Saturday,2024-02,2024,True,6.0,1.8655913978494623,No Surge,$10–$25
180,20,244,18,20,2022-07-16 17:41:54,2022-07-16 17:50:54,2022-07-16 18:09:54,completed,14.91,19,22.7,1.0,22.7,card,17,Saturday,2022-07,2022,True,9.0,1.5224681421864519,No Surge,$10–$25
181,20,87,28,29,2024-03-17 07:32:51,2024-03-17 07:44:51,2024-03-17 08:24:51,completed,29.35,40,42.79,1.0,42.79,wallet,7,Sunday,2024-03,2024,True,12.0,1.4579216354344122,No Surge,$25–$50
182,20,342,19,17,2024-03-07 04:29:08,2024-03-07 04:41:08,2024-03-07 04:44:08,completed,1.4,3,4.64,1.0,4.64,cash,4,Thursday,2024-03,2024,False,12.0,3.314285714285714,No Surge,Under $10
183,20,164,4,1,2024-06-02 02:12:19,2024-06-02 02:14:19,2024-06-02 02:32:19,completed,8.68,18,15.65,1.0,15.65,wallet,2,Sunday,2024-06,2024,True,2.0,1.8029953917050692,No Surge,$10–$25
184,20,337,35,36,2023-12-20 13:17:34,2023-12-20 13:29:34,2023-12-20 13:44:34,completed,10.24,15,16.76,1.0,16.76,card,13,Wednesday,2023-12,2023,False,12.0,1.6367187500000002,No Surge,$10–$25
185,20,185,20,13,2023-10-24 20:02:34,2023-10-24 20:06:34,2023-10-24 20:11:34,completed,2.85,5,6.63,1.0,6.63,cash,20,Tuesday,2023-10,2023,False,4.0,2.326315789473684,No Surge,Under $10
186,21,329,10,2,2023-08-31 09:30:24,2023-08-31 09:32:24,2023-08-31 10:13:24,completed,24.37,41,37.51,1.0,37.51,wallet,9,Thursday,2023-08,2023,False,2.0,1.5391875256462864,No Surge,$25–$50
187,21,86,20,19,2023-05-27 16:32:33,2023-05-27 16:44:33,2023-05-27 16:51:33,completed,8.56,7,13.32,1.0,13.32,wallet,16,Saturday,2023-05,2023,True,12.0,1.5560747663551402,No Surge,$10–$25
188,21,385,6,9,2023-05-04 03:11:05,2023-05-04 03:20:05,2023-05-04 03:33:05,completed,4.21,13,9.73,1.0,9.73,wallet,3,Thursday,2023-05,2023,False,9.0,2.311163895486936,No Surge,Under $10
189,21,29,18,19,2023-04-26 16:23:15,2023-04-26 16:28:15,2023-04-26 16:55:15,completed,17.1,27,26.71,1.0,26.71,card,16,Wednesday,2023-04,2023,False,5.0,1.5619883040935671,No Surge,$25–$50
192,21,169,40,36,2022-07-21 18:52:03,2022-07-21 19:02:03,2022-07-21 19:41:03,completed,31.75,39,45.23,1.84,83.22,card,18,Thursday,2022-07,2022,False,10.0,2.6211023622047245,High Surge,$50–$100
193,21,370,17,16,2022-10-31 19:16:57,2022-10-31 19:20:57,2022-10-31 19:29:57,completed,3.64,9,8.3,2.71,22.49,cash,19,Monday,2022-10,2022,False,4.0,6.178571428571428,High Surge,$10–$25
194,21,63,30,21,2022-10-20 15:06:46,2022-10-20 15:10:46,2022-10-20 15:50:46,completed,43.04,40,57.84,1.0,57.84,cash,15,Thursday,2022-10,2022,False,4.0,1.3438661710037176,No Surge,$50–$100
195,21,175,30,26,2022-02-21 20:29:24,2022-02-21 20:40:24,2022-02-21 21:09:24,completed,15.06,29,24.87,1.0,24.87,card,20,Monday,2022-02,2022,False,11.0,1.651394422310757,No Surge,$10–$25
196,21,363,33,31,2022-03-05 14:53:41,2022-03-05 15:01:41,2022-03-05 15:42:41,completed,31.77,41,45.65,1.0,45.65,cash,14,Saturday,2022-03,2022,True,8.0,1.4368901479383065,No Surge,$25–$50
197,21,108,6,10,2023-03-02 18:59:31,2023-03-02 19:08:31,2023-03-02 19:50:31,completed,17.39,42,30.03,1.66,49.85,wallet,18,Thursday,2023-03,2023,False,9.0,2.8665899942495687,High Surge,$25–$50
199,21,361,19,14,2022-02-11 00:48:42,2022-02-11 00:55:42,2022-02-11 01:38:42,completed,19.16,43,32.18,2.13,68.54,card,0,Friday,2022-02,2022,False,7.0,3.5772442588726516,High Surge,$50–$100
200,21,271,5,6,2023-07-29 08:02:32,2023-07-29 08:09:32,2023-07-29 08:29:32,completed,9.65,20,17.12,1.0,17.12,card,8,Saturday,2023-07,2023,True,7.0,1.7740932642487046,No Surge,$10–$25
201,21,282,17,11,2024-02-16 07:00:04,2024-02-16 07:09:04,2024-02-16 08:08:04,completed,29.41,59,46.65,2.41,112.43,card,7,Friday,2024-02,2024,False,9.0,3.822849370962258,High Surge,Over $100
202,21,95,33,38,2023-09-29 19:45:54,2023-09-29 19:50:54,2023-09-29 20:12:54,completed,14.8,22,23.18,2.52,58.41,card,19,Friday,2023-09,2023,False,5.0,3.9466216216216212,High Surge,$50–$100
203,21,212,34,37,2024-05-28 13:47:47,2024-05-28 13:55:47,2024-05-28 14:29:47,completed,22.21,34,33.73,1.0,33.73,wallet,13,Tuesday,2024-05,2024,False,8.0,1.518685276902296,No Surge,$25–$50
204,21,9,13,11,2024-05-26 12:09:35,2024-05-26 12:18:35,2024-05-26 13:04:35,completed,23.96,46,38.06,1.0,38.06,cash,12,Sunday,2024-05,2024,True,9.0,1.5884808013355594,No Surge,$25–$50
205,21,307,1,7,2023-12-20 01:04:50,2023-12-20 01:06:50,2023-12-20 01:19:50,completed,4.45,13,10.0,1.0,10.0,card,1,Wednesday,2023-12,2023,False,2.0,2.2471910112359548,No Surge,Under $10
206,22,85,24,25,2023-04-26 12:58:59,2023-04-26 13:09:59,2023-04-26 13:42:59,completed,17.31,33,28.14,1.0,28.14,cash,12,Wednesday,2023-04,2023,False,11.0,1.6256499133448874,No Surge,$25–$50
207,22,73,32,39,2022-10-28 19:19:30,2022-10-28 19:31:30,2022-10-28 19:40:30,completed,7.18,9,12.2,2.38,29.04,card,19,Friday,2022-10,2022,False,12.0,4.044568245125348,High Surge,$25–$50
208,22,294,33,40,2023-08-11 02:02:42,2023-08-11 02:14:42,2023-08-11 03:20:42,completed,25.54,66,43.79,1.0,43.79,card,2,Friday,2023-08,2023,False,12.0,1.7145653876272513,No Surge,$25–$50
209,22,69,17,11,2022-03-28 10:54:19,2022-03-28 11:04:19,2022-03-28 11:38:19,completed,25.8,34,37.68,1.0,37.68,cash,10,Monday,2022-03,2022,False,10.0,1.4604651162790696,No Surge,$25–$50
210,22,298,3,8,2022-03-26 02:31:29,2022-03-26 02:38:29,2022-03-26 03:38:29,completed,17.86,60,34.15,1.0,34.15,wallet,2,Saturday,2022-03,2022,True,7.0,1.912094064949608,No Surge,$25–$50
211,22,353,23,29,2022-08-14 16:55:42,2022-08-14 16:57:42,2022-08-14 18:15:42,completed,30.82,78,52.0,1.0,52.0,card,16,Sunday,2022-08,2022,True,2.0,1.6872160934458145,No Surge,$50–$100
212,22,382,23,27,2024-06-15 05:11:28,2024-06-15 05:21:28,2024-06-15 06:03:28,completed,19.96,42,32.86,1.0,32.86,wallet,5,Saturday,2024-06,2024,True,10.0,1.6462925851703405,No Surge,$25–$50
213,22,132,5,8,2023-09-27 08:27:41,2023-09-27 08:29:41,2023-09-27 08:42:41,completed,9.8,13,15.88,2.47,39.22,cash,8,Wednesday,2023-09,2023,False,2.0,4.00204081632653,High Surge,$25–$50
214,22,181,5,6,2022-10-02 18:42:53,2022-10-02 18:49:53,2022-10-02 19:06:53,completed,7.92,17,14.61,1.0,14.61,wallet,18,Sunday,2022-10,2022,True,7.0,1.8446969696969697,No Surge,$10–$25
215,22,361,15,11,2023-11-17 21:00:55,2023-11-17 21:02:55,2023-11-17 22:05:55,completed,30.0,63,48.1,1.0,48.1,cash,21,Friday,2023-11,2023,False,2.0,1.6033333333333333,No Surge,$25–$50
216,22,188,31,37,2022-05-15 05:37:15,2022-05-15 05:41:15,2022-05-15 06:38:15,completed,47.79,57,66.47,1.0,66.47,card,5,Sunday,2022-05,2022,True,4.0,1.3908767524586734,No Surge,$50–$100
217,23,223,3,7,2024-03-22 14:26:51,2024-03-22 14:28:51,2024-03-22 15:01:51,completed,22.96,33,34.36,1.0,34.36,cash,14,Friday,2024-03,2024,False,2.0,1.4965156794425087,No Surge,$25–$50
221,23,303,25,23,2024-05-14 17:12:25,2024-05-14 17:24:25,2024-05-14 17:30:25,completed,4.57,6,8.73,1.62,14.14,card,17,Tuesday,2024-05,2024,False,12.0,3.0940919037199124,High Surge,$10–$25
222,24,33,30,22,2024-05-14 06:51:40,2024-05-14 07:03:40,2024-05-14 07:58:40,completed,17.71,55,32.98,1.38,45.51,wallet,6,Tuesday,2024-05,2024,False,12.0,2.5697346132128738,Low Surge,$25–$50
224,25,23,34,37,2024-05-01 05:52:14,2024-05-01 06:03:14,2024-05-01 06:56:14,completed,18.73,53,33.7,1.0,33.7,card,5,Wednesday,2024-05,2024,False,11.0,1.799252536038441,No Surge,$25–$50
225,26,260,5,7,2022-05-10 07:19:07,2022-05-10 07:31:07,2022-05-10 07:38:07,completed,8.28,7,13.01,1.55,20.17,card,7,Tuesday,2022-05,2022,False,12.0,2.4359903381642516,High Surge,$10–$25
226,26,21,38,31,2022-06-14 21:00:32,2022-06-14 21:09:32,2022-06-14 21:57:32,completed,41.11,48,57.32,1.17,67.06,card,21,Tuesday,2022-06,2022,False,9.0,1.6312332765750426,Low Surge,$50–$100
227,26,141,15,20,2024-01-06 15:25:24,2024-01-06 15:29:24,2024-01-06 15:35:24,completed,5.83,6,10.11,1.0,10.11,card,15,Saturday,2024-01,2024,True,4.0,1.7341337907375642,No Surge,$10–$25
228,26,32,13,20,2024-01-02 03:46:24,2024-01-02 03:53:24,2024-01-02 04:01:24,completed,3.82,8,8.3,1.0,8.3,wallet,3,Tuesday,2024-01,2024,False,7.0,2.172774869109948,No Surge,Under $10
229,26,265,16,14,2023-10-18 23:01:45,2023-10-18 23:08:45,2023-10-19 00:01:45,completed,22.83,53,38.21,1.0,38.21,card,23,Wednesday,2023-10,2023,False,7.0,1.6736749890494964,No Surge,$25–$50
231,26,87,25,21,2023-07-24 03:56:01,2023-07-24 03:59:01,2023-07-24 04:36:01,completed,24.0,37,36.3,1.0,36.3,wallet,3,Monday,2023-07,2023,False,3.0,1.5125,No Surge,$25–$50
233,26,359,21,29,2023-05-13 11:03:48,2023-05-13 11:10:48,2023-05-13 11:40:48,completed,23.07,30,33.88,1.0,33.88,wallet,11,Saturday,2023-05,2023,True,7.0,1.468573905504985,No Surge,$25–$50
234,26,266,26,29,2023-04-09 08:29:07,2023-04-09 08:40:07,2023-04-09 09:45:07,completed,42.74,65,62.51,1.0,62.51,card,8,Sunday,2023-04,2023,True,11.0,1.4625643425362658,No Surge,$50–$100
235,26,210,4,6,2024-02-21 20:58:17,2024-02-21 21:06:17,2024-02-21 21:15:17,completed,6.08,9,10.99,1.0,10.99,card,20,Wednesday,2024-02,2024,False,8.0,1.8075657894736843,No Surge,$10–$25
236,26,229,10,9,2023-11-10 10:27:47,2023-11-10 10:32:47,2023-11-10 10:52:47,completed,11.31,20,18.94,1.0,18.94,wallet,10,Friday,2023-11,2023,False,5.0,1.6746242263483644,No Surge,$10–$25
237,26,239,32,31,2024-03-15 19:21:16,2024-03-15 19:28:16,2024-03-15 19:57:16,completed,33.76,29,45.44,2.94,133.59,wallet,19,Friday,2024-03,2024,False,7.0,3.957049763033176,High Surge,Over $100
239,26,327,7,2,2024-02-16 20:20:14,2024-02-16 20:32:14,2024-02-16 21:26:14,completed,23.63,54,39.29,1.0,39.29,cash,20,Friday,2024-02,2024,False,12.0,1.6627168853152772,No Surge,$25–$50
240,27,278,39,31,2022-03-03 22:57:11,2022-03-03 23:01:11,2022-03-03 23:52:11,completed,31.63,51,47.49,1.0,47.49,cash,22,Thursday,2022-03,2022,False,4.0,1.5014226999683846,No Surge,$25–$50
241,28,268,23,21,2023-06-05 07:42:34,2023-06-05 07:49:34,2023-06-05 08:24:34,completed,17.97,35,29.27,2.73,79.91,cash,7,Monday,2023-06,2023,False,7.0,4.446855870895938,High Surge,$50–$100
242,28,367,9,2,2022-08-07 21:22:05,2022-08-07 21:25:05,2022-08-07 22:08:05,completed,31.75,43,46.03,1.0,46.03,wallet,21,Sunday,2022-08,2022,True,3.0,1.449763779527559,No Surge,$25–$50
243,28,289,15,18,2023-04-19 20:58:48,2023-04-19 21:06:48,2023-04-19 21:33:48,completed,12.12,27,21.23,1.0,21.23,cash,20,Wednesday,2023-04,2023,False,8.0,1.7516501650165017,No Surge,$10–$25
244,28,287,35,38,2022-10-07 23:45:00,2022-10-07 23:48:00,2022-10-08 00:42:00,completed,20.98,54,36.38,2.25,81.86,cash,23,Friday,2022-10,2022,False,3.0,3.901811248808389,High Surge,$50–$100
245,28,140,23,30,2022-10-09 01:31:45,2022-10-09 01:39:45,2022-10-09 02:26:45,completed,38.92,47,54.71,1.0,54.71,wallet,1,Sunday,2022-10,2022,True,8.0,1.4057040082219938,No Surge,$50–$100
246,28,249,20,19,2024-03-26 03:35:59,2024-03-26 03:44:59,2024-03-26 04:04:59,completed,10.03,20,17.53,1.0,17.53,cash,3,Tuesday,2024-03,2024,False,9.0,1.7477567298105685,No Surge,$10–$25
247,28,301,32,34,2023-03-08 06:58:48,2023-03-08 07:00:48,2023-03-08 07:07:48,completed,5.7,7,10.17,1.0,10.17,wallet,6,Wednesday,2023-03,2023,False,2.0,1.7842105263157895,No Surge,$10–$25
248,28,394,27,21,2023-05-25 23:39:34,2023-05-25 23:50:34,2023-05-26 00:44:34,completed,24.62,54,40.38,1.0,40.38,wallet,23,Thursday,2023-05,2023,False,11.0,1.6401299756295695,No Surge,$25–$50
249,28,236,15,17,2023-01-23 02:41:24,2023-01-23 02:51:24,2023-01-23 03:07:24,completed,6.02,16,12.32,1.0,12.32,cash,2,Monday,2023-01,2023,False,10.0,2.046511627906977,No Surge,$10–$25
250,28,197,14,17,2023-06-27 21:17:05,2023-06-27 21:25:05,2023-06-27 21:54:05,completed,16.19,29,26.11,1.0,26.11,cash,21,Tuesday,2023-06,2023,False,8.0,1.6127239036442247,No Surge,$25–$50
251,28,53,33,34,2022-04-07 11:20:51,2022-04-07 11:29:51,2022-04-07 11:41:51,completed,6.43,12,11.97,1.0,11.97,card,11,Thursday,2022-04,2022,False,9.0,1.8615863141524107,No Surge,$10–$25
253,28,382,23,28,2022-04-15 17:04:10,2022-04-15 17:14:10,2022-04-15 17:24:10,completed,6.92,10,12.11,1.95,23.61,cash,17,Friday,2022-04,2022,False,10.0,3.411849710982659,High Surge,$10–$25
254,28,173,2,3,2022-04-29 20:02:59,2022-04-29 20:07:59,2022-04-29 20:32:59,completed,22.54,25,32.29,1.0,32.29,wallet,20,Friday,2022-04,2022,False,5.0,1.432564330079858,No Surge,$25–$50
255,28,360,39,31,2023-09-06 18:07:41,2023-09-06 18:15:41,2023-09-06 18:59:41,completed,30.93,44,45.32,2.02,91.55,cash,18,Wednesday,2023-09,2023,False,8.0,2.9599094730035564,High Surge,$50–$100
257,29,339,19,13,2023-06-10 23:29:44,2023-06-10 23:33:44,2023-06-10 23:46:44,completed,3.6,13,9.06,2.56,23.19,wallet,23,Saturday,2023-06,2023,True,4.0,6.441666666666666,High Surge,$10–$25
258,29,17,26,30,2023-02-28 07:52:04,2023-02-28 08:00:04,2023-02-28 08:30:04,completed,18.83,30,29.21,2.64,77.11,wallet,7,Tuesday,2023-02,2023,False,8.0,4.09506107275624,High Surge,$50–$100
259,29,353,29,25,2023-11-29 12:12:49,2023-11-29 12:14:49,2023-11-29 13:23:49,completed,25.77,69,44.65,1.0,44.65,card,12,Wednesday,2023-11,2023,False,2.0,1.7326348467209933,No Surge,$25–$50
260,30,323,29,28,2022-05-22 15:05:43,2022-05-22 15:09:43,2022-05-22 16:08:43,completed,26.54,59,43.49,1.0,43.49,cash,15,Sunday,2022-05,2022,True,4.0,1.6386586284853053,No Surge,$25–$50
261,30,214,25,23,2023-11-19 10:06:58,2023-11-19 10:15:58,2023-11-19 10:32:58,completed,5.13,17,11.54,1.0,11.54,card,10,Sunday,2023-11,2023,True,9.0,2.249512670565302,No Surge,$10–$25
262,30,193,9,8,2023-08-12 07:40:09,2023-08-12 07:42:09,2023-08-12 07:58:09,completed,4.98,16,11.18,1.0,11.18,wallet,7,Saturday,2023-08,2023,True,2.0,2.244979919678715,No Surge,$10–$25
263,30,93,5,8,2022-05-05 06:22:33,2022-05-05 06:24:33,2022-05-05 06:34:33,completed,7.64,10,12.9,1.0,12.9,wallet,6,Thursday,2022-05,2022,False,2.0,1.6884816753926704,No Surge,$10–$25
264,30,141,16,18,2023-01-13 01:10:41,2023-01-13 01:17:41,2023-01-13 01:51:41,completed,15.54,34,26.39,2.79,73.63,cash,1,Friday,2023-01,2023,False,7.0,4.738095238095238,High Surge,$50–$100
265,30,206,21,25,2023-05-29 13:21:01,2023-05-29 13:26:01,2023-05-29 14:13:01,completed,18.4,47,32.14,1.0,32.14,card,13,Monday,2023-05,2023,False,5.0,1.7467391304347828,No Surge,$25–$50
267,30,66,35,31,2022-08-25 17:37:21,2022-08-25 17:44:21,2022-08-25 18:27:21,completed,31.78,43,46.06,2.86,131.73,wallet,17,Thursday,2022-08,2022,False,7.0,4.145059786028948,High Surge,Over $100
268,30,314,14,20,2023-11-30 20:18:02,2023-11-30 20:27:02,2023-11-30 21:10:02,completed,21.88,43,35.17,1.0,35.17,wallet,20,Thursday,2023-11,2023,False,9.0,1.607404021937843,No Surge,$25–$50
269,30,219,12,16,2024-06-25 20:56:41,2024-06-25 21:04:41,2024-06-25 21:09:41,completed,2.27,5,6.0,1.0,6.0,wallet,20,Tuesday,2024-06,2024,False,8.0,2.643171806167401,No Surge,Under $10
270,30,162,36,37,2022-01-16 18:45:45,2022-01-16 18:51:45,2022-01-16 19:33:45,completed,30.07,42,43.98,1.0,43.98,cash,18,Sunday,2022-01,2022,True,6.0,1.462587296308613,No Surge,$25–$50
271,30,297,27,28,2022-12-21 14:18:08,2022-12-21 14:23:08,2022-12-21 15:02:08,completed,18.12,39,30.23,1.0,30.23,wallet,14,Wednesday,2022-12,2022,False,5.0,1.6683222958057395,No Surge,$25–$50
272,30,243,6,9,2023-12-24 17:35:19,2023-12-24 17:44:19,2023-12-24 17:51:19,completed,2.99,7,7.19,1.0,7.19,wallet,17,Sunday,2023-12,2023,True,9.0,2.4046822742474916,No Surge,Under $10
273,30,106,6,10,2023-03-10 11:38:30,2023-03-10 11:42:30,2023-03-10 12:24:30,completed,14.01,42,26.31,1.32,34.73,card,11,Friday,2023-03,2023,False,4.0,2.4789436117059243,Low Surge,$25–$50
274,31,33,21,24,2023-01-16 11:59:22,2023-01-16 12:10:22,2023-01-16 12:42:22,completed,23.25,32,34.48,1.0,34.48,cash,11,Monday,2023-01,2023,False,11.0,1.483010752688172,No Surge,$25–$50
276,31,308,22,21,2024-04-20 03:54:23,2024-04-20 04:06:23,2024-04-20 04:38:23,completed,18.44,32,29.18,1.0,29.18,cash,3,Saturday,2024-04,2024,True,12.0,1.5824295010845986,No Surge,$25–$50
277,31,116,4,6,2023-09-20 03:02:01,2023-09-20 03:11:01,2023-09-20 03:22:01,completed,5.39,11,10.63,1.0,10.63,cash,3,Wednesday,2023-09,2023,False,9.0,1.972170686456401,No Surge,$10–$25
