cancel_id,trip_id,cancelled_by,reason,cancelled_at
2064,13865,driver,rider rating too low,2022-02-28 15:20:28
2065,13874,driver,wrong pickup,2024-05-07 14:24:23
2066,13876,rider,too long wait,2023-03-21 17:07:12
2067,13890,rider,personal emergency,2024-04-30 12:27:11
2068,13894,rider,waited too long,2022-02-24 12:21:29
2069,13897,driver,wrong pickup,2024-04-06 15:49:09
2070,13900,driver,rider rating too low,2023-08-05 06:30:12
2071,13902,driver,vehicle issue,2022-06-27 12:29:42
2072,13915,rider,duplicate booking,2023-08-09 19:42:50
2073,13928,rider,price too high,2022-11-25 10:08:46
2074,13940,rider,driver too far,2024-05-01 09:32:54
2075,13942,rider,duplicate booking,2022-03-15 07:53:06
2076,13944,rider,driver too far,2024-01-12 14:42:03
2077,13946,rider,changed my mind,2023-05-11 05:37:41
2078,13958,rider,too long wait,2023-04-29 04:34:37
2079,13961,rider,changed my mind,2022-06-03 10:53:38
2080,13962,rider,too long wait,2023-09-04 22:02:21
2081,13967,rider,changed my mind,2023-05-21 17:04:36
2082,13973,rider,personal emergency,2023-06-19 15:34:03
2083,13974,rider,price too high,2022-02-21 15:28:55
2084,13983,rider,waited too long,2022-10-28 03:20:44
2085,13994,driver,vehicle issue,2022-08-10 01:17:22
2086,13995,driver,area not safe,2022-09-03 05:46:52
2087,13996,driver,area not safe,2022-10-02 21:54:43
2088,14002,rider,price too high,2022-06-18 01:02:44
2089,14006,rider,personal emergency,2023-11-28 22:42:08
2090,14012,driver,area not safe,2023-08-24 17:37:57
2091,14015,driver,system error,2023-03-15 11:55:51
2092,14037,driver,rider rating too low,2022-06-16 08:09:19
2093,14040,rider,found another ride,2023-07-17 10:12:18
2094,14043,rider,personal emergency,2022-10-13 06:45:17
2095,14045,driver,system error,2024-05-23 21:40:46
2096,14055,rider,changed my mind,2023-04-10 02:06:37
2097,14062,rider,price too high,2022-04-29 22:42:28
2098,14066,rider,price too high,2024-02-01 01:50:43
2099,14084,rider,too long wait,2023-12-22 15:18:41
2100,14094,driver,system error,2024-03-21 09:34:12
2101,14098,rider,price too high,2022-12-23 16:38:46
2102,14100,rider,duplicate booking,2022-10-27 04:11:09
2103,14104,rider,driver too far,2022-08-03 21:08:51
2104,14128,rider,found another ride,2024-05-06 07:35:51
2105,14129,rider,found another ride,2023-09-15 12:38:17
2106,14142,driver,personal emergency,2022-08-28 00:36:10
2107,14145,rider,duplicate booking,2022-08-04 23:34:07
2108,14150,driver,vehicle issue,2022-10-14 18:35:33
2109,14155,rider,changed my mind,2022-03-05 17:52:33
2110,14156,driver,vehicle issue,2022-09-20 12:33:39
2111,14164,rider,personal emergency,2023-04-06 19:14:04
2112,14173,rider,changed my mind,2022-05-14 14:21:10
2113,14182,rider,duplicate booking,2023-03-30 15:39:47
2114,14186,rider,personal emergency,2022-10-11 10:09:29
2115,14188,driver,personal emergency,2023-10-25 21:02:44
2116,14191,driver,vehicle issue,2022-06-09 18:11:10
2117,14192,driver,area not safe,2022-02-21 15:12:23
2118,14201,rider,changed my mind,2022-01-27 18:13:02
2119,14205,driver,rider rating too low,2022-02-24 14:46:09
2120,14207,rider,price too high,2023-08-10 02:31:10
2121,14209,rider,too long wait,2022-06-05 23:39:43
2122,14211,driver,rider unresponsive,2022-10-07 23:37:35
2123,14213,driver,system error,2022-11-14 03:56:37
2124,14215,rider,waited too long,2023-07-10 15:42:14
2125,14218,rider,duplicate booking,2024-01-13 02:08:06
2126,14222,driver,system error,2022-09-23 07:17:07
2127,14225,rider,personal emergency,2023-03-22 21:10:57
2128,14241,rider,waited too long,2023-05-13 13:47:29
2129,14261,rider,price too high,2022-01-04 21:03:43
2130,14262,rider,waited too long,2022-03-16 19:04:11
2131,14284,driver,area not safe,2024-02-17 04:46:55
2132,14285,driver,wrong pickup,2023-05-30 22:27:29
2133,14292,driver,rider rating too low,2023-12-10 10:09:59
2134,14307,driver,rider unresponsive,2023-07-04 23:30:14
2135,14308,driver,rider unresponsive,2023-02-10 14:27:43
2136,14314,driver,personal emergency,2023-12-29 04:33:15
2137,14325,driver,wrong pickup,2024-06-08 01:46:07
2138,14329,rider,price too high,2024-05-19 16:22:47
2139,14334,rider,found another ride,2022-04-23 08:21:04
2140,14335,rider,too long wait,2022-10-10 20:48:58
2141,14337,driver,system error,2023-11-12 05:53:55
2142,14342,rider,changed my mind,2023-04-13 02:34:18
2143,14352,rider,changed my mind,2023-01-24 06:53:57
2144,14357,rider,personal emergency,2023-03-08 06:44:02
2145,14358,driver,vehicle issue,2022-03-05 19:12:32
2146,14360,rider,found another ride,2022-02-12 10:09:18
2147,14364,rider,waited too long,2022-07-19 19:40:10
2148,14377,rider,personal emergency,2024-04-22 01:18:27
2149,14379,driver,wrong pickup,2023-04-13 04:25:24
2150,14383,rider,waited too long,2022-09-02 05:11:34
2151,14385,rider,driver too far,2024-05-01 15:50:39
2152,14392,rider,found another ride,2022-08-28 01:30:19
2153,14402,rider,personal emergency,2024-06-01 01:58:18
2154,14404,rider,driver too far,2022-04-20 00:12:07
2155,14415,driver,vehicle issue,2022-03-17 18:12:45
2156,14419,rider,personal emergency,2024-01-04 19:22:00
2157,14420,rider,price too high,2024-02-10 19:46:51
2158,14422,driver,rider unresponsive,2023-08-01 10:05:41
2159,14423,driver,rider unresponsive,2024-02-04 13:15:02
2160,14429,rider,price too high,2023-07-24 18:23:31
2161,14430,rider,duplicate booking,2022-03-02 12:42:04
2162,14459,rider,found another ride,2024-02-18 17:46:16
2163,14463,rider,found another ride,2022-02-14 02:15:53
2164,14472,driver,system error,2023-09-20 22:43:06
2165,14475,driver,system error,2024-05-09 10:02:22
2166,14480,rider,too long wait,2022-03-25 08:48:35
2167,14481,driver,rider unresponsive,2023-10-05 12:30:01
2168,14503,rider,duplicate booking,2024-05-23 13:20:51
2169,14508,driver,vehicle issue,2023-10-04 02:59:16
2170,14530,rider,changed my mind,2023-08-17 20:40:50
2171,14547,rider,price too high,2024-05-14 19:34:03
2172,14555,rider,price too high,2024-06-19 03:11:27
2173,14556,rider,price too high,2022-03-02 22:15:52
2174,14564,rider,duplicate booking,2023-04-23 17:13:17
2175,14570,driver,area not safe,2024-06-13 14:23:16
2176,14573,driver,system error,2024-02-29 14:51:06
2177,14579,rider,too long wait,2022-01-12 11:25:49
2178,14595,rider,too long wait,2024-03-08 05:06:16
2179,14598,driver,personal emergency,2022-06-28 10:30:42
2180,14601,rider,personal emergency,2022-02-28 05:27:23
2181,14603,rider,personal emergency,2022-12-05 09:38:45
2182,14610,driver,personal emergency,2022-04-14 15:08:51
2183,14612,driver,personal emergency,2024-02-17 17:41:06
2184,14616,rider,changed my mind,2022-04-19 16:21:53
2185,14626,driver,wrong pickup,2022-02-27 05:45:56
2186,14630,rider,changed my mind,2024-06-15 01:42:59
2187,14633,rider,personal emergency,2022-05-18 13:06:00
2188,14639,rider,price too high,2022-06-24 22:47:57
2189,14650,rider,price too high,2022-03-04 04:19:37
2190,14651,rider,too long wait,2023-04-05 04:16:49
2191,14658,rider,changed my mind,2022-04-25 16:53:30
2192,14660,rider,waited too long,2023-09-05 00:52:32
2193,14663,rider,too long wait,2022-01-31 23:07:56
2194,14665,rider,too long wait,2023-08-12 10:20:08
2195,14667,rider,too long wait,2023-07-27 13:55:02
2196,14678,rider,too long wait,2023-05-08 12:22:51
2197,14684,rider,too long wait,2024-02-27 13:29:33
2198,14695,rider,changed my mind,2022-07-19 01:50:59
2199,14701,rider,price too high,2023-02-07 22:23:50
2200,14720,rider,waited too long,2022-03-01 10:55:20
2201,14727,driver,wrong pickup,2023-02-01 02:32:41
2202,14728,rider,price too high,2024-01-04 15:49:39
2203,14761,rider,found another ride,2024-05-18 16:09:52
2204,14772,rider,personal emergency,2024-03-04 15:28:34
2205,14788,rider,waited too long,2022-04-24 23:13:40
2206,14794,rider,changed my mind,2022-11-27 21:54:06
2207,14795,driver,system error,2023-08-14 21:21:28
2208,14806,rider,too long wait,2024-01-04 19:36:53
2209,14816,driver,rider unresponsive,2023-12-20 18:07:54
2210,14823,rider,price too high,2023-08-01 23:03:03
2211,14824,rider,waited too long,2022-03-27 08:37:29
2212,14826,rider,personal emergency,2023-10-11 14:12:40
2213,14830,rider,found another ride,2022-09-03 04:38:53
2214,14857,rider,waited too long,2023-11-07 02:25:05
2215,14873,driver,rider rating too low,2023-09-13 20:29:51
2216,14880,rider,waited too long,2022-01-01 05:50:11
2217,14889,rider,driver too far,2024-04-27 17:11:23
2218,14894,rider,price too high,2024-03-14 06:14:32
2219,14905,rider,found another ride,2023-01-13 12:00:46
2220,14919,rider,personal emergency,2024-02-13 02:14:35
2221,14923,rider,changed my mind,2023-05-04 20:57:48
2222,14933,rider,too long wait,2022-04-28 15:17:18
2223,14944,rider,driver too far,2022-12-29 00:59:00
2224,14947,rider,changed my mind,2023-06-01 16:35:38
2225,14948,driver,wrong pickup,2024-02-10 13:29:01
2226,14956,driver,vehicle issue,2022-03-27 04:18:37
2227,14957,rider,duplicate booking,2023-02-24 11:34:18
2228,14958,rider,too long wait,2023-06-06 23:27:28
2229,14960,driver,vehicle issue,2024-01-12 05:09:09
2230,14966,rider,personal emergency,2023-08-24 01:32:49
2231,14977,rider,driver too far,2022-06-13 08:33:51
2232,14982,rider,too long wait,2024-01-20 07:41:06
2233,14984,rider,found another ride,2023-02-18 14:32:19
2234,14987,rider,duplicate booking,2023-11-14 02:27:53
2235,14988,rider,waited too long,2023-09-16 10:16:51
2236,14990,rider,price too high,2022-04-25 05:16:26
2237,14992,rider,too long wait,2024-01-27 16:56:52
2238,15000,rider,price too high,2023-10-07 07:28:05
2239,15002,rider,too long wait,2023-06-04 18:54:37
2240,15013,rider,too long wait,2022-12-17 22:54:02
2241,15018,rider,driver too far,2024-02-11 11:53:48
2242,15022,rider,found another ride,2022-03-11 21:01:15
2243,15023,rider,driver too far,2023-05-01 17:40:19
2244,15024,rider,changed my mind,2022-02-18 11:53:43
2245,15030,rider,waited too long,2022-01-31 04:03:51
2246,15034,rider,too long wait,2022-12-10 08:21:55
2247,15043,rider,personal emergency,2022-09-12 17:27:31
2248,15056,rider,personal emergency,2022-01-23 04:08:02
2249,15065,driver,system error,2024-01-29 22:54:05
2250,15084,rider,too long wait,2023-12-01 22:44:42
2251,15100,driver,rider unresponsive,2023-08-05 03:46:01
2252,15106,rider,duplicate booking,2023-03-29 00:23:15
2253,15117,rider,personal emergency,2022-09-13 09:17:10
2254,15126,rider,waited too long,2023-07-31 17:52:21
2255,15127,driver,vehicle issue,2022-05-22 01:17:24
2256,15129,rider,too long wait,2024-05-30 13:00:51
2257,15130,rider,too long wait,2023-03-21 13:16:13
2258,15144,driver,personal emergency,2023-08-03 18:32:32
2259,15165,rider,changed my mind,2022-05-14 21:15:55
2260,15170,driver,area not safe,2022-08-05 15:24:43
2261,15171,rider,too long wait,2023-05-28 05:29:28
2262,15180,rider,price too high,2022-09-07 23:31:34
2263,15182,rider,too long wait,2023-02-18 11:28:29
2264,15184,driver,personal emergency,2022-08-12 10:03:43
2265,15194,rider,driver too far,2022-08-15 08:54:21
2266,15198,driver,rider unresponsive,2023-03-18 20:19:44
2267,15229,driver,wrong pickup,2023-03-08 22:41:34
2268,15230,driver,vehicle issue,2022-04-24 20:07:54
2269,15241,rider,driver too far,2023-02-01 21:30:12
2270,15244,rider,too long wait,2024-03-10 18:37:25
2271,15246,driver,area not safe,2024-01-27 19:41:24
2272,15247,driver,rider rating too low,2022-02-09 12:27:18
2273,15254,rider,too long wait,2024-02-22 19:16:27
2274,15264,rider,changed my mind,2022-10-30 05:28:28
2275,15265,driver,personal emergency,2024-02-21 15:27:07
2276,15273,rider,duplicate booking,2024-01-24 11:10:09
2277,15283,driver,wrong pickup,2023-07-08 04:16:43
2278,15295,rider,too long wait,2023-06-26 12:39:39
2279,15305,rider,duplicate booking,2023-06-10 03:05:30
2280,15309,driver,vehicle issue,2023-03-29 15:10:21
2281,15311,rider,duplicate booking,2024-04-17 23:18:27
2282,15318,rider,found another ride,2023-08-19 21:06:51
2283,15332,driver,personal emergency,2022-01-30 10:28:03
2284,15340,rider,driver too far,2022-04-19 09:06:25
2285,15341,rider,found another ride,2023-03-24 10:00:51
2286,15357,rider,duplicate booking,2022-03-27 17:27:43
2287,15360,rider,too long wait,2023-01-23 06:33:49
2288,15361,driver,area not safe,2023-01-13 00:50:05
2289,15364,rider,found another ride,2022-02-16 08:48:28
2290,15365,rider,too long wait,2023-06-30 22:02:38
2291,15368,rider,found another ride,2022-04-25 06:36:11
2292,15377,driver,rider rating too low,2023-07-06 01:18:38
2293,15379,rider,too long wait,2023-07-30 22:03:18
2294,15386,rider,changed my mind,2022-11-11 19:11:50
2295,15390,driver,vehicle issue,2022-03-02 21:08:54
2296,15395,rider,driver too far,2022-05-04 20:24:39
2297,15399,rider,changed my mind,2023-10-05 06:47:46
2298,15408,driver,rider rating too low,2023-01-21 15:37:25
2299,15410,rider,price too high,2023-01-30 10:17:01
2300,15412,driver,system error,2023-09-17 11:29:27
2301,15421,rider,duplicate booking,2024-03-04 20:54:33
2302,15422,rider,too long wait,2023-04-16 07:59:03
2303,15433,driver,wrong pickup,2024-02-29 01:25:00
2304,15434,rider,duplicate booking,2023-09-19 07:24:20
2305,15439,driver,wrong pickup,2023-09-03 06:04:02
2306,15440,rider,driver too far,2024-05-05 15:43:19
2307,15443,rider,too long wait,2022-09-02 20:34:30
2308,15458,rider,too long wait,2023-05-31 21:26:39
2309,15471,driver,area not safe,2022-10-24 15:29:35
2310,15478,rider,duplicate booking,2023-04-13 14:17:54
2311,15483,driver,system error,2023-07-03 06:30:01
2312,15485,driver,vehicle issue,2022-07-24 12:02:56
2313,15488,driver,area not safe,2024-02-02 13:38:14
2314,15491,rider,price too high,2022-03-30 13:05:30
2315,15492,driver,vehicle issue,2023-03-18 22:57:58
2316,15499,rider,too long wait,2022-07-13 00:33:34
2317,15500,driver,system error,2023-02-22 06:11:21
2318,15503,driver,area not safe,2022-10-01 06:57:08
2319,15507,rider,duplicate booking,2022-02-15 18:59:30
2320,15512,driver,vehicle issue,2022-01-23 16:24:17
2321,15515,rider,too long wait,2023-03-24 22:30:47
2322,15533,rider,price too high,2024-04-08 15:41:19
2323,15536,rider,too long wait,2022-11-16 15:52:46
2324,15562,rider,waited too long,2024-06-17 02:25:54
2325,15565,rider,personal emergency,2023-09-14 06:47:55
2326,15580,rider,waited too long,2022-03-31 20:18:54
2327,15583,rider,price too high,2023-09-04 11:35:41
2328,15588,rider,personal emergency,2023-05-10 22:46:36
2329,15589,rider,personal emergency,2022-07-11 11:53:11
2330,15599,driver,personal emergency,2023-04-10 08:06:21
2331,15601,rider,personal emergency,2022-01-30 05:57:00
2332,15606,driver,rider unresponsive,2023-02-08 16:31:37
2333,15611,rider,duplicate booking,2024-05-02 04:07:36
2334,15614,rider,too long wait,2024-03-05 09:07:53
2335,15615,rider,duplicate booking,2024-02-28 04:10:45
2336,15619,rider,driver too far,2023-06-11 00:47:30
2337,15620,rider,found another ride,2023-02-24 15:39:14
2338,15628,rider,duplicate booking,2022-09-05 03:38:06
2339,15632,rider,too long wait,2022-11-05 09:53:42
2340,15633,rider,waited too long,2024-01-01 10:43:49
2341,15655,rider,too long wait,2024-05-29 02:32:35
2342,15658,driver,personal emergency,2023-04-28 17:55:21
2343,15667,rider,changed my mind,2022-09-30 11:14:53
2344,15669,rider,waited too long,2022-08-09 18:05:11
2345,15672,driver,wrong pickup,2023-03-31 15:47:18
2346,15675,rider,waited too long,2023-05-25 17:08:12
2347,15679,rider,too long wait,2023-04-17 11:52:44
2348,15694,rider,changed my mind,2023-06-07 00:35:35
2349,15696,rider,waited too long,2023-02-09 22:35:45
2350,15698,rider,changed my mind,2024-06-08 08:10:49
2351,15701,driver,area not safe,2022-07-23 02:08:45
2352,15704,rider,found another ride,2022-04-20 22:55:36
2353,15714,rider,waited too long,2022-03-06 02:33:45
2354,15728,rider,waited too long,2024-03-13 14:32:20
2355,15749,rider,too long wait,2024-04-04 22:15:52
2356,15750,rider,too long wait,2024-05-13 16:17:56
2357,15756,rider,driver too far,2022-08-19 10:20:59
2358,15786,driver,vehicle issue,2023-04-08 22:18:44
2359,15787,rider,changed my mind,2022-04-03 16:18:54
2360,15797,rider,found another ride,2022-07-25 00:39:22
2361,15806,rider,found another ride,2022-03-22 09:14:04
2362,15808,driver,wrong pickup,2022-09-27 07:38:16
2363,15810,rider,changed my mind,2023-05-31 00:24:50
2364,15829,rider,too long wait,2022-05-28 20:15:21
2365,15837,driver,system error,2022-11-22 17:59:57
2366,15852,driver,wrong pickup,2023-01-10 09:08:26
2367,15854,rider,waited too long,2022-06-05 14:24:07
2368,15860,driver,personal emergency,2023-07-23 03:01:46
2369,15866,rider,too long wait,2022-02-14 01:50:07
2370,15868,rider,duplicate booking,2024-03-28 19:02:41
2371,15869,rider,personal emergency,2022-01-24 11:42:59
2372,15878,driver,area not safe,2023-02-16 03:00:40
2373,15879,driver,system error,2022-04-19 17:43:13
2374,15881,driver,wrong pickup,2022-06-07 12:02:37
2375,15884,driver,vehicle issue,2022-07-12 13:24:08
2376,15904,rider,changed my mind,2023-05-11 04:47:50
2377,15906,driver,vehicle issue,2022-01-18 21:24:06
2378,15915,rider,personal emergency,2023-11-04 11:02:10
2379,15957,rider,too long wait,2024-02-21 01:46:55
2380,15981,rider,found another ride,2022-08-22 02:00:08
2381,15987,rider,too long wait,2023-03-31 11:10:53
2382,15997,rider,waited too long,2023-08-09 19:55:50
2383,16003,rider,found another ride,2024-06-19 19:51:58
2384,16004,driver,rider rating too low,2022-12-10 15:44:06
2385,16017,rider,personal emergency,2023-08-03 17:46:29
2386,16023,driver,system error,2022-10-07 19:00:43
2387,16043,driver,system error,2022-05-14 23:20:46
2388,16045,driver,vehicle issue,2022-11-28 00:46:09
2389,16054,driver,system error,2023-11-20 23:13:34
2390,16058,driver,vehicle issue,2024-05-01 06:43:54
2391,16066,rider,price too high,2023-02-16 23:12:35
2392,16068,rider,changed my mind,2023-05-06 17:49:18
2393,16072,rider,too long wait,2023-04-16 19:10:25
2394,16079,rider,duplicate booking,2022-10-17 18:18:27
2395,16101,driver,vehicle issue,2024-03-09 08:59:37
2396,16109,rider,duplicate booking,2022-06-09 02:44:43
2397,16111,rider,changed my mind,2023-03-27 07:21:13
2398,16122,rider,driver too far,2022-04-29 23:37:41
2399,16131,rider,too long wait,2023-07-12 21:01:03
2400,16146,rider,too long wait,2022-06-22 02:20:27
2401,16151,driver,rider rating too low,2022-05-09 01:45:25
2402,16171,rider,price too high,2023-08-06 16:42:03
2403,16173,rider,driver too far,2022-11-30 16:43:22
2404,16175,driver,personal emergency,2024-03-05 18:38:11
2405,16186,rider,driver too far,2022-06-01 02:32:56
2406,16190,driver,wrong pickup,2024-05-15 18:21:32
2407,16196,rider,waited too long,2023-11-04 03:49:09
2408,16220,driver,wrong pickup,2023-12-26 22:25:20
2409,16221,rider,duplicate booking,2022-03-08 08:36:07
2410,16223,rider,personal emergency,2022-08-08 22:48:20
2411,16227,rider,personal emergency,2023-07-25 21:24:52
2412,16244,rider,price too high,2023-06-04 01:34:58
2413,16246,driver,rider unresponsive,2023-12-06 02:03:29
2414,16250,rider,driver too far,2022-12-01 03:41:18
2415,16263,rider,too long wait,2022-07-06 12:38:43
2416,16267,driver,rider unresponsive,2023-11-28 18:39:53
2417,16271,rider,found another ride,2022-04-14 17:31:05
2418,16276,rider,waited too long,2022-07-08 23:33:53
2419,16284,rider,personal emergency,2022-09-23 22:20:29
2420,16287,rider,duplicate booking,2022-08-07 04:50:33
2421,16291,rider,waited too long,2024-05-27 16:35:14
2422,16293,rider,price too high,2022-11-02 23:55:59
2423,16312,rider,found another ride,2022-10-28 17:01:22
2424,16324,rider,price too high,2023-06-29 21:54:56
2425,16328,rider,too long wait,2023-11-13 10:51:22
2426,16352,driver,wrong pickup,2023-05-03 04:29:00
2427,16378,rider,waited too long,2022-07-14 03:54:18
2428,16380,rider,found another ride,2023-04-11 16:15:11
2429,16387,driver,rider unresponsive,2023-08-29 04:52:08
2430,16395,driver,rider unresponsive,2022-02-26 14:12:40
2431,16398,driver,area not safe,2023-09-08 11:14:08
2432,16421,driver,area not safe,2024-02-06 15:05:59
2433,16437,rider,waited too long,2022-01-25 09:05:13
2434,16443,rider,personal emergency,2023-02-01 02:17:50
2435,16444,rider,waited too long,2023-08-21 02:02:37
2436,16447,rider,duplicate booking,2023-09-23 04:59:12
2437,16455,rider,waited too long,2023-09-14 07:30:20
2438,16461,driver,wrong pickup,2024-06-09 13:23:11
2439,16473,rider,too long wait,2022-10-31 04:34:52
2440,16479,rider,duplicate booking,2023-03-22 07:27:14
2441,16481,rider,duplicate booking,2023-05-12 03:36:38
2442,16482,rider,too long wait,2022-06-08 06:33:10
2443,16485,rider,price too high,2023-11-22 01:15:38
2444,16490,rider,driver too far,2022-02-26 22:43:28
2445,16492,driver,area not safe,2022-07-27 14:37:50
2446,16495,rider,driver too far,2022-08-15 22:27:40
2447,16502,rider,changed my mind,2022-03-20 12:02:42
2448,16509,driver,personal emergency,2023-10-12 04:48:13
2449,16510,driver,area not safe,2023-11-27 15:54:51
2450,16519,rider,changed my mind,2023-05-18 02:03:29
2451,16529,rider,personal emergency,2023-02-22 03:42:53
2452,16536,rider,found another ride,2022-09-09 02:51:51
2453,16539,rider,too long wait,2023-06-17 23:24:34
2454,16550,rider,price too high,2023-02-06 03:11:31
2455,16566,rider,price too high,2022-01-20 06:21:32
2456,16598,driver,area not safe,2024-05-20 04:52:15
2457,16609,rider,waited too long,2023-02-09 18:00:35
2458,16611,rider,duplicate booking,2022-10-21 17:09:24
2459,16612,driver,wrong pickup,2024-03-01 10:25:31
2460,16615,rider,price too high,2024-05-25 00:07:10
2461,16619,rider,duplicate booking,2024-06-28 21:24:35
2462,16629,rider,driver too far,2022-01-05 03:49:27
2463,16630,rider,waited too long,2024-05-18 00:10:10
2464,16635,rider,changed my mind,2024-05-02 12:00:25
2465,16645,rider,personal emergency,2022-12-08 00:27:34
2466,16649,driver,personal emergency,2022-11-10 05:33:51
2467,16669,rider,personal emergency,2022-11-27 14:21:57
2468,16676,rider,too long wait,2023-01-06 16:44:30
2469,16690,rider,driver too far,2022-12-31 00:55:38
2470,16698,rider,changed my mind,2022-01-23 04:15:02
2471,16705,rider,duplicate booking,2022-10-15 15:24:28
2472,16710,rider,too long wait,2023-01-24 21:22:53
2473,16714,rider,waited too long,2023-10-27 08:49:11
2474,16727,rider,found another ride,2022-05-29 14:38:44
2475,16737,rider,found another ride,2022-12-02 05:06:02
2476,16750,driver,rider rating too low,2024-03-15 04:05:35
2477,16757,driver,personal emergency,2022-01-04 21:12:40
2478,16758,rider,driver too far,2024-01-01 01:55:16
2479,16762,rider,price too high,2024-03-22 14:11:08
2480,16784,rider,driver too far,2023-10-12 11:54:09
2481,16789,rider,found another ride,2022-08-09 19:43:44
2482,16793,driver,vehicle issue,2022-05-08 20:30:03
2483,16799,rider,personal emergency,2022-04-09 22:36:03
2484,16801,driver,personal emergency,2023-11-18 12:22:31
2485,16803,rider,too long wait,2023-06-20 04:32:16
2486,16804,rider,waited too long,2023-12-02 18:48:17
2487,16811,rider,changed my mind,2022-04-23 13:05:06
2488,16815,driver,system error,2024-06-27 19:37:42
2489,16827,rider,found another ride,2023-06-05 05:55:18
2490,16828,rider,found another ride,2022-12-18 07:16:22
2491,16834,rider,driver too far,2024-05-19 10:52:51
2492,16837,rider,found another ride,2023-08-02 09:43:33
2493,16838,rider,personal emergency,2022-03-10 00:55:33
2494,16840,rider,price too high,2024-02-05 17:11:48
2495,16841,rider,personal emergency,2022-11-09 13:15:10
2496,16864,rider,price too high,2023-05-23 16:56:40
2497,16878,rider,too long wait,2023-03-28 05:02:17
2498,16879,rider,duplicate booking,2023-04-04 23:00:14
2499,16883,rider,too long wait,2024-03-09 04:43:55
2500,16884,rider,too long wait,2022-08-23 04:02:17
2501,16894,driver,rider unresponsive,2022-04-23 21:12:01
2502,16904,rider,driver too far,2022-03-13 14:36:43
2503,16910,rider,duplicate booking,2022-07-15 14:24:31
2504,16915,driver,rider rating too low,2022-02-06 18:04:32
2505,16925,rider,too long wait,2022-11-06 01:43:51
2506,16934,rider,waited too long,2023-08-28 03:26:43
2507,16935,rider,changed my mind,2022-01-03 19:47:02
2508,16945,rider,price too high,2022-02-27 13:42:31
2509,16946,rider,price too high,2022-06-01 14:59:53
2510,16948,rider,personal emergency,2022-12-28 14:37:37
2511,16952,rider,driver too far,2022-01-06 16:04:23
2512,16966,driver,personal emergency,2024-03-22 19:17:53
2513,16967,rider,found another ride,2023-06-05 11:51:12
2514,16968,rider,too long wait,2022-07-29 00:57:15
2515,16972,rider,found another ride,2024-02-29 23:17:49
2516,16981,rider,personal emergency,2024-04-23 19:13:45
2517,16982,rider,changed my mind,2022-06-10 12:05:24
2518,16993,rider,price too high,2022-05-02 17:08:10
2519,16997,driver,wrong pickup,2023-03-29 16:12:37
2520,17001,rider,duplicate booking,2022-08-23 01:33:38
2521,17004,driver,personal emergency,2022-02-23 08:37:57
2522,17007,driver,rider rating too low,2024-06-18 15:21:20
2523,17026,rider,waited too long,2022-04-04 12:51:27
2524,17037,rider,price too high,2023-02-16 14:03:53
2525,17040,driver,rider unresponsive,2024-05-18 18:11:43
2526,17041,driver,personal emergency,2023-04-25 20:38:05
2527,17043,rider,waited too long,2022-10-31 22:09:55
2528,17050,rider,duplicate booking,2023-05-20 20:48:56
2529,17062,driver,personal emergency,2022-12-04 14:57:36
2530,17067,driver,system error,2024-05-11 14:26:38
2531,17068,driver,area not safe,2023-10-10 17:23:24
2532,17084,rider,price too high,2022-07-27 22:41:32
2533,17089,rider,too long wait,2023-09-27 22:25:09
2534,17094,rider,driver too far,2024-05-24 19:44:42
2535,17098,driver,system error,2024-04-12 12:59:09
2536,17106,rider,driver too far,2024-02-29 04:02:29
2537,17113,rider,changed my mind,2023-12-15 04:40:57
2538,17122,driver,system error,2024-01-26 16:28:38
2539,17123,rider,duplicate booking,2023-10-05 23:34:37
2540,17126,rider,duplicate booking,2023-06-09 16:55:25
2541,17130,rider,changed my mind,2023-12-11 14:25:52
2542,17138,driver,wrong pickup,2023-08-18 22:24:16
2543,17153,driver,system error,2024-01-28 12:08:24
2544,17161,rider,waited too long,2022-05-05 16:47:18
2545,17175,rider,waited too long,2023-10-31 07:26:27
2546,17176,rider,found another ride,2022-01-28 20:16:52
2547,17177,rider,personal emergency,2023-11-25 19:36:37
2548,17188,rider,changed my mind,2023-09-11 08:23:22
2549,17189,rider,found another ride,2023-07-10 02:07:43
2550,17192,rider,changed my mind,2022-01-18 01:41:20
2551,17194,rider,duplicate booking,2023-05-10 09:22:41
2552,17196,rider,waited too long,2022-06-26 07:00:08
2553,17198,driver,rider unresponsive,2023-05-27 12:59:10
2554,17210,rider,personal emergency,2022-08-26 16:12:48
2555,17212,rider,waited too long,2023-11-19 18:55:52
2556,17220,driver,system error,2022-07-07 13:03:35
2557,17225,driver,area not safe,2024-04-26 01:05:30
2558,17232,rider,waited too long,2024-02-22 06:02:05
2559,17241,driver,system error,2023-08-25 23:58:46
2560,17249,rider,duplicate booking,2024-02-06 19:46:59
2561,17250,driver,wrong pickup,2024-06-11 17:17:26
2562,17270,rider,changed my mind,2022-10-09 12:14:31
2563,17273,rider,driver too far,2024-02-02 07:31:57
2564,17280,rider,changed my mind,2023-11-16 11:14:45
2565,17286,driver,system error,2022-06-30 15:35:31
2566,17293,rider,driver too far,2023-04-23 03:56:29
2567,17305,rider,price too high,2022-12-08 15:37:00
2568,17315,rider,too long wait,2022-09-26 11:48:42
2569,17318,rider,waited too long,2023-11-10 22:30:35
2570,17321,rider,duplicate booking,2022-01-19 10:44:16
